acceleration_ecic_x_m_s2,acceleration_ecic_y_m_s2,acceleration_ecic_z_m_s2,aero_force_body_x_n,aero_force_body_y_n,aero_force_body_z_n,aero_moment_body_x_nm,aero_moment_body_y_nm,aero_moment_body_z_nm,air_relative_speed_m_s,air_relative_velocity_m_s,angular_acceleration_body_x_rad_s2,angular_acceleration_body_y_rad_s2,angular_acceleration_body_z_rad_s2,attitude_control_error_magnitude_rad,attitude_control_error_rad,attitude_quaternion,attitude_rad,attitude_rate_rad_s,candidate_index,configuration_variant_id,drag_force_n,event_id,fidelity,force_body_x_n,force_body_y_n,force_body_z_n,force_ecic_x_n,force_ecic_y_n,force_ecic_z_n,gravity_force_body_x_n,gravity_force_body_y_n,gravity_force_body_z_n,heat_rate_w_m2,inertia_x_kg_m2,inertia_xz_kg_m2,inertia_y_kg_m2,inertia_z_kg_m2,left_wing_flap_deg,lower_left_body_flap_deg,lower_right_body_flap_deg,mass_kg,mass_property_profile_id,mission_bank_command_deg,mission_profile_id,mission_segment,moment_body_x_nm,moment_body_y_nm,moment_body_z_nm,phase,pitch_deg,position_m,projected_area_m2,propellant_mass_rate_kg_s,propulsion_force_body_x_n,propulsion_force_body_y_n,propulsion_force_body_z_n,propulsion_moment_body_x_nm,propulsion_moment_body_y_nm,propulsion_moment_body_z_nm,pseudo6dof_profile_id,query_id,right_wing_flap_deg,roll_deg,rotation_equation_residual_nm,rotation_equation_residual_normalized,rudder_deg,specific_energy_j_per_kg,speed_m_s,surface_allocation_achieved_bank_deg,surface_allocation_achieved_pitch_deg,surface_allocation_achieved_yaw_deg,surface_allocation_active,surface_allocation_requested_bank_deg,surface_allocation_requested_pitch_deg,surface_allocation_requested_yaw_deg,surface_allocation_residual_deg,surface_allocation_saturated,termination,time_s,total_force_body_x_n,total_force_body_y_n,total_force_body_z_n,total_force_ecic_n,total_force_ecic_x_n,total_force_ecic_y_n,total_force_ecic_z_n,total_moment_body_x_nm,total_moment_body_y_nm,total_moment_body_z_nm,translation_equation_residual_n,translation_equation_residual_normalized,upper_left_body_flap_deg,upper_right_body_flap_deg,velocity_m_s,wind_velocity_m_s,yaw_deg
,,,,,,,,,64.76824076442936,"[46.048272976324895, 0.0, 45.546477005548475]",,,,,,,,,1,nominal,2272.7139428000123,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[2589.5114148866205, 0.0, 5020.514922686055]",26.612075808,,,,,,,,,query-000001,,,,,,51331.895172418735,64.76824076442936,,,,,,,,,,,31.0,,,,,,,,,,,,,,,"[46.048272976324895, 0.0, 45.546477005548475]","[0.0, 0.0, 0.0]",
,,,,,,,,,58.00814624506631,"[45.372420039241824, 0.0, 36.14261377614529]",,,,,,,,,1,nominal,1814.310356642595,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[2635.2054729821016, 0.0, 5061.361021822844]",26.612075808,,,,,,,,,query-000001,,,,,,51317.46858005349,58.00814624506631,,,,,,,,,,,32.0,,,,,,,,,,,,,,,"[45.372420039241824, 0.0, 36.14261377614529]","[0.0, 0.0, 0.0]",
,,,,,,,,,52.22719102208979,"[44.873529693864825, 0.0, 26.72163570726329]",,,,,,,,,1,nominal,1465.2809438311601,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[2680.315190725793, 0.0, 5092.794411786607]",26.612075808,,,,,,,,,query-000001,,,,,,51307.09205937605,52.22719102208979,,,,,,,,,,,33.0,,,,,,,,,,,,,,,"[44.873529693864825, 0.0, 26.72163570726329]","[0.0, 0.0, 0.0]",
,,,,,,,,,47.75653525473735,"[44.51740843237804, 0.0, 17.288348851229486]",,,,,,,,,1,nominal,1221.9933377895625,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[2725.000048724943, 0.0, 5114.80013571094]",26.612075808,,,,,,,,,query-000001,,,,,,51299.398080638166,47.75653525473735,,,,,,,,,,,34.0,,,,,,,,,,,,,,,"[44.51740843237804, 0.0, 17.288348851229486]","[0.0, 0.0, 0.0]",
,,,,,,,,,44.96611626163389,"[44.27538604238715, 0.0, 7.851229359301991]",,,,,,,,,1,nominal,1081.7620663795217,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[2769.3879326051406, 0.0, 5127.369762099628]",26.612075808,,,,,,,,,query-000001,,,,,,51293.296483321705,44.96611626163389,,,,,,,,,,,35.0,,,,,,,,,,,,,,,"[44.27538604238715, 0.0, 7.851229359301991]","[0.0, 0.0, 0.0]",
,,,,,,,,,44.15481392235742,"[44.1266601418774, 0.0, -1.5765332984927962]",,,,,,,,,1,nominal,1042.694024597191,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[2813.581773906502, 0.0, 5130.505646215151]",26.612075808,,,,,,,,,query-000001,,,,,,51287.89699171481,44.15481392235742,,,,,,,,,,,36.0,,,,,,,,,,,,,,,"[44.1266601418774, 0.0, -1.5765332984927962]","[0.0, 0.0, 0.0]",
,,,,,,,,,45.40760824091083,"[44.060773661885975, 0.0, -10.977208683271389]",,,,,,,,,1,nominal,1103.5166387395823,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[2857.668701884342, 0.0, 5124.225682291975]",26.612075808,,,,,,,,,query-000001,,,,,,51282.41323032861,45.40760824091083,,,,,,,,,,,37.0,,,,,,,,,,,,,,,"[44.060773661885975, 0.0, -10.977208683271389]","[0.0, 0.0, 0.0]",
,,,,,,,,,48.541241650321204,"[44.07877180442004, 0.0, -20.330125852260302]",,,,,,,,,1,nominal,1263.4074792700185,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[2901.7311342178955, 0.0, 5108.567138225739]",26.612075808,,,,,,,,,query-000001,,,,,,51276.055996558876,48.541241650321204,,,,,,,,,,,38.0,,,,,,,,,,,,,,,"[44.07877180442004, 0.0, -20.330125852260302]","[0.0, 0.0, 0.0]",
,,,,,,,,,53.19699480998553,"[44.192137819412395, 0.0, -29.61376726733174]",,,,,,,,,1,nominal,1521.8509608908832,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[2945.85792463074, 0.0, 5083.588533201946]",26.612075808,,,,,,,,,query-000001,,,,,,51267.93361753167,53.19699480998553,,,,,,,,,,,39.0,,,,,,,,,,,,,,,"[44.192137819412395, 0.0, -29.61376726733174]","[0.0, 0.0, 0.0]",
,,,,,,,,,58.984299834484496,"[44.420180478368245, 0.0, -38.80715389246628]",,,,,,,,,1,nominal,1878.5343496982025,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[2990.1535652391867, 0.0, 5049.369704322538]",26.612075808,,,,,,,,,query-000001,,,,,,51256.9752243768,58.984299834484496,,,,,,,,,,,40.0,,,,,,,,,,,,,,,"[44.420180478368245, 0.0, -38.80715389246628]","[0.0, 0.0, 0.0]",
,,,,,,,,,65.56955488194191,"[44.78723537169619, 0.0, -47.89018767113235]",,,,,,,,,1,nominal,2333.2759255730034,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3034.744583325261, 0.0, 5006.0110211350875]",26.612075808,,,,,,,,,query-000001,,,,,,51241.88124412239,65.56955488194191,,,,,,,,,,,41.0,,,,,,,,,,,,,,,"[44.78723537169619, 0.0, -47.89018767113235]","[0.0, 0.0, 0.0]",
,,,,,,,,,72.69875988286043,"[45.320474666465245, 0.0, -56.84333087101844]",,,,,,,,,1,nominal,2885.970104688038,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3079.783411501483, 0.0, 4953.632630077801]",26.612075808,,,,,,,,,query-000001,,,,,,51221.09627600536,72.69875988286043,,,,,,,,,,,42.0,,,,,,,,,,,,,,,"[45.320474666465245, 0.0, -56.84333087101844]","[0.0, 0.0, 0.0]",
,,,,,,,,,80.18723412507634,"[46.04841905836113, 0.0, -65.64705339050163]",,,,,,,,,1,nominal,3536.536932309296,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3125.4504283981846, 0.0, 4892.374163494761]",26.612075808,,,,,,,,,query-000001,,,,,,51192.7973487508,80.18723412507634,,,,,,,,,,,43.0,,,,,,,,,,,,,,,"[46.04841905836113, 0.0, -65.64705339050163]","[0.0, 0.0, 0.0]",
,,,,,,,,,87.90167389186551,"[46.99995988660863, 0.0, -74.28127653486476]",,,,,,,,,1,nominal,4284.8685019056775,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3171.9547849791943, 0.0, 4822.395014411648]",26.612075808,,,,,,,,,query-000001,,,,,,51154.892204575925,87.90167389186551,,,,,,,,,,,44.0,,,,,,,,,,,,,,,"[46.99995988660863, 0.0, -74.28127653486476]","[0.0, 0.0, 0.0]",
,,,,,,,,,95.74446582518786,"[48.2036864557537, 0.0, -82.72488953287248]",,,,,,,,,1,nominal,5130.768524087978,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3219.534420311446, 0.0, 4743.875133852658]",26.612075808,,,,,,,,,query-000001,,,,,,51105.02444947145,95.74446582518786,,,,,,,,,,,45.0,,,,,,,,,,,,,,,"[48.2036864557537, 0.0, -82.72488953287248]","[0.0, 0.0, 0.0]",
,,,,,,,,,103.64222504014097,"[49.68737441308208, 0.0, -90.95534967886947]",,,,,,,,,1,nominal,6073.883218559165,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3268.4554946316466, 0.0, 4657.016269584061]",26.612075808,,,,,,,,,query-000001,,,,,,51040.58400575214,103.64222504014097,,,,,,,,,,,46.0,,,,,,,,,,,,,,,"[49.68737441308208, 0.0, -90.95534967886947]","[0.0, 0.0, 0.0]",
,,,,,,,,,111.53795531382642,"[51.47754625322884, 0.0, -98.94835879051165]",,,,,,,,,1,nominal,7113.622652827089,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3319.0113525076977, 0.0, 4562.043565808026]",26.612075808,,,,,,,,,query-000001,,,,,,50958.722272425846,111.53795531382642,,,,,,,,,,,47.0,,,,,,,,,,,,,,,"[51.47754625322884, 0.0, -98.94835879051165]","[0.0, 0.0, 0.0]",
,,,,,,,,,119.38580481835359,"[53.599051243146775, 0.0, -106.67760823134603]",,,,,,,,,1,nominal,8249.072166752681,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3371.521059544914, 0.0, 4459.207451633066]",26.612075808,,,,,,,,,query-000001,,,,,,50856.371951620415,119.38580481835359,,,,,,,,,,,48.0,,,,,,,,,,,,,,,"[53.599051243146775, 0.0, -106.67760823134603]","[0.0, 0.0, 0.0]",
,,,,,,,,,127.14756790862482,"[56.07463378185611, 0.0, -114.11458921325126]",,,,,,,,,1,nominal,9478.893906752395,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3426.3275151842463, 0.0, 4348.785751821829]",26.612075808,,,,,,,,,query-000001,,,,,,50730.27180564272,127.14756790862482,,,,,,,,,,,49.0,,,,,,,,,,,,,,,"[56.07463378185611, 0.0, -114.11458921325126]","[0.0, 0.0, 0.0]",
,,,,,,,,,134.79033865544292,"[58.9244722932459, 0.0, -121.22847008772932]",,,,,,,,,1,nominal,10801.218896095817,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3483.7951202210334, 0.0, 4231.085954076582]",26.612075808,,,,,,,,,query-000001,,,,,,50576.996768969606,134.79033865544292,,,,,,,,,,,50.0,,,,,,,,,,,,,,,"[58.9244722932459, 0.0, -121.22847008772932]","[0.0, 0.0, 0.0]",
,,,,,,,,,142.28492476636728,"[62.165679218035265, 0.0, -127.9860466735774]",,,,,,,,,1,nominal,12213.530560933714,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3544.3069642723367, 0.0, 4106.4475631754685]",26.612075808,,,,,,,,,query-000001,,,,,,50392.9939033001,142.28492476636728,,,,,,,,,,,51.0,,,,,,,,,,,,,,,"[62.165679218035265, 0.0, -127.9860466735774]","[0.0, 0.0, 0.0]",
,,,,,,,,,149.60476962585886,"[65.81175889897048, 0.0, -134.35177514804218]",,,,,,,,,1,nominal,13712.541252495352,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3608.2614922210737, 0.0, 3975.24446441331]",26.612075808,,,,,,,,,query-000001,,,,,,50174.62467434193,149.60476962585886,,,,,,,,,,,52.0,,,,,,,,,,,,,,,"[65.81175889897048, 0.0, -134.35177514804218]","[0.0, 0.0, 0.0]",
,,,,,,,,,156.72522047528503,"[69.87202548269205, 0.0, -140.2878996491598]",,,,,,,,,1,nominal,15294.064071771032,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3676.068608161837, 0.0, 3837.8872078914615]",26.612075808,,,,,,,,,query-000001,,,,,,49918.21395378215,156.72522047528503,,,,,,,,,,,53.0,,,,,,,,,,,,,,,"[69.87202548269205, 0.0, -140.2878996491598]","[0.0, 0.0, 0.0]",
,,,,,,,,,163.623038249824,"[74.35098813277895, 0.0, -145.75468846586972]",,,,,,,,,1,nominal,16952.883216126702,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3748.145180075767, 0.0, 3694.825112111009]",26.612075808,,,,,,,,,query-000001,,,,,,49620.10600873511,163.623038249824,,,,,,,,,,,54.0,,,,,,,,,,,,,,,"[74.35098813277895, 0.0, -145.75468846586972]","[0.0, 0.0, 0.0]",
,,,,,,,,,170.2760810565754,"[79.24771624298607, 0.0, -150.7107934099499]",,,,,,,,,1,nominal,18682.627113269293,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3824.9099184263996, 0.0, 3546.5480709965896]",26.612075808,,,,,,,,,query-000001,,,,,,49276.72753043142,170.2760810565754,,,,,,,,,,,55.0,,,,,,,,,,,,,,,"[79.24771624298607, 0.0, -150.7107934099499]","[0.0, 0.0, 0.0]",
,,,,,,,,,176.66311645130787,"[84.5552030995604, 0.0, -155.11374646716664]",,,,,,,,,1,nominal,20475.649751861903,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3906.777617406662, 0.0, 3393.5879340209626]",26.612075808,,,,,,,,,query-000001,,,,,,48884.657470310856,176.66311645130787,,,,,,,,,,,56.0,,,,,,,,,,,,,,,"[84.5552030995604, 0.0, -155.11374646716664]","[0.0, 0.0, 0.0]",
,,,,,,,,,182.76373242367183,"[90.25975251838645, 0.0, -158.92060585320942]",,,,,,,,,1,nominal,22322.926799582012,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[3994.152769035249, 0.0, 3236.5193158543925]",26.612075808,,,,,,,,,query-000001,,,,,,48440.70309353923,182.76373242367183,,,,,,,,,,,57.0,,,,,,,,,,,,,,,"[90.25975251838645, 0.0, -158.92060585320942]","[0.0, 0.0, 0.0]",
,,,,,,,,,188.55832635733447,"[96.34041915208277, 0.0, -162.08875987026386]",,,,,,,,,1,nominal,24213.97422848226,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[4087.4225879178166, 0.0, 3075.959681544469]",26.612075808,,,,,,,,,query-000001,,,,,,47941.98123035759,188.55832635733447,,,,,,,,,,,58.0,,,,,,,,,,,,,,,"[96.34041915208277, 0.0, -162.08875987026386]","[0.0, 0.0, 0.0]",
,,,,,,,,,194.0281570691167,"[102.76853902381751, 0.0, -164.57689121668304]",,,,,,,,,1,nominal,26136.798121947577,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[4186.9495181617895, 0.0, 2912.568547531672]",26.612075808,,,,,,,,,query-000001,,,,,,47386.00321447038,194.0281570691167,,,,,,,,,,,59.0,,,,,,,,,,,,,,,"[102.76853902381751, 0.0, -164.57689121668304]","[0.0, 0.0, 0.0]",
,,,,,,,,,199.15544852605282,"[109.5073918246553, 0.0, -166.34609647771927]",,,,,,,,,1,nominal,28077.884964282603,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[4293.063333082465, 0.0, 2747.0456399313894]",26.612075808,,,,,,,,,query-000001,,,,,,46770.76146363979,199.15544852605282,,,,,,,,,,,60.0,,,,,,,,,,,,,,,"[109.5073918246553, 0.0, -166.34609647771927]","[0.0, 0.0, 0.0]",
,,,,,,,,,203.92353574511205,"[116.51203987895674, 0.0, -167.36114541324216]",,,,,,,,,1,nominal,30022.241835998764,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[4406.0529817271745, 0.0, 2580.127861665242]",26.612075808,,,,,,,,,query-000001,,,,,,46094.81510999344,203.92353574511205,,,,,,,,,,,61.0,,,,,,,,,,,,,,,"[116.51203987895674, 0.0, -167.36114541324216]","[0.0, 0.0, 0.0]",
,,,,,,,,,208.317044199803,"[123.72938959294869, 0.0, -167.591852591643]",,,,,,,,,1,nominal,31953.495368519765,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[4526.158381845577, 0.0, 2412.5849412976636]",26.612075808,,,,,,,,,query-000001,,,,,,45357.37156664807,208.317044199803,,,,,,,,,,,62.0,,,,,,,,,,,,,,,"[123.72938959294869, 0.0, -167.591852591643]","[0.0, 0.0, 0.0]",
,,,,,,,,,212.32209414820716,"[131.09851877401863, 0.0, -167.01452044279992]",,,,,,,,,1,nominal,33854.05687760494,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[4653.562403848644, 0.0, 2245.2136705383996]",26.612075808,,,,,,,,,query-000001,,,,,,44558.360473925466,212.32209414820716,,,,,,,,,,,63.0,,,,,,,,,,,,,,,"[131.09851877401863, 0.0, -167.01452044279992]","[0.0, 0.0, 0.0]",
,,,,,,,,,215.9265209343472,"[138.55130664209318, 0.0, -165.61339882563772]",,,,,,,,,1,nominal,35705.35866537612,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[4788.383330775536, 0.0, 2078.8306852945557]",26.612075808,,,,,,,,,query-000001,,,,,,43698.496161349394,215.9265209343472,,,,,,,,,,,64.0,,,,,,,,,,,,,,,"[138.55130664209318, 0.0, -165.61339882563772]","[0.0, 0.0, 0.0]",
,,,,,,,,,219.12010173232994,"[146.01339208203592, 0.0, -163.38209300864116]",,,,,,,,,1,nominal,37488.163006673116,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[4930.668110877426, 0.0, 1914.263806787104]",26.612075808,,,,,,,,,query-000001,,,,,,42779.32465242206,219.12010173232994,,,,,,,,,,,65.0,,,,,,,,,,,,,,,"[146.01339208203592, 0.0, -163.38209300864116]","[0.0, 0.0, 0.0]",
,,,,,,,,,221.89477861017738,"[153.40546954573148, 0.0, -160.324841144201]",,,,,,,,,1,nominal,39182.94088405126,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[5080.386737302301, 0.0, 1752.3420330284425]",26.612075808,,,,,,,,,query-000001,,,,,,41803.251385428186,221.89477861017738,,,,,,,,,,,66.0,,,,,,,,,,,,,,,"[153.40546954573148, 0.0, -160.324841144201]","[0.0, 0.0, 0.0]",
,,,,,,,,,224.24486738036612,"[160.64491141577454, 0.0, -156.45757566399888]",,,,,,,,,1,nominal,40770.31232189837,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[5237.4280888090625, 0.0, 1593.8843536252114]",26.612075808,,,,,,,,,query-000001,,,,,,40773.546269697676,224.24486738036612,,,,,,,,,,,67.0,,,,,,,,,,,,,,,"[160.64491141577454, 0.0, -156.45757566399888]","[0.0, 0.0, 0.0]",
,,,,,,,,,226.16724164875603,"[167.647681696522, 0.0, -151.8086822839473]",,,,,,,,,1,nominal,42231.53456983171,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[5401.597542489241, 0.0, 1439.6876473707182]",26.612075808,,,,,,,,,query-000001,,,,,,39694.323464591456,226.16724164875603,,,,,,,,,,,68.0,,,,,,,,,,,,,,,"[167.647681696522, 0.0, -151.8086822839473]","[0.0, 0.0, 0.0]",
,,,,,,,,,227.66148191318126,"[174.33048044042883, 0.0, -146.41937691547187]",,,,,,,,,1,nominal,43549.01892396219,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[5572.61662164092, 0.0, 1290.5140057533388]",26.612075808,,,,,,,,,query-000001,,,,,,38570.49434797386,227.66148191318126,,,,,,,,,,,69.0,,,,,,,,,,,,,,,"[174.33048044042883, 0.0, -146.41937691547187]","[0.0, 0.0, 0.0]",
,,,,,,,,,228.7299805917622,"[180.6130338248228, 0.0, -140.34363553115378]",,,,,,,,,1,nominal,44706.85228250321,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[5750.12486890375, 0.0, 1147.0778985204206]",26.612075808,,,,,,,,,query-000001,,,,,,37407.69348427924,228.7299805917622,,,,,,,,,,,70.0,,,,,,,,,,,,,,,"[180.6130338248228, 0.0, -140.34363553115378]","[0.0, 0.0, 0.0]",
,,,,,,,,,229.3779955124883,"[186.42042414324774, 0.0, -133.64763479979254]",,,,,,,,,1,nominal,45691.29626945865,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[5933.6840389105, 0.0, 1010.0336516358941]",26.612075808,,,,,,,,,query-000001,,,,,,36212.17892247869,229.3779955124883,,,,,,,,,,,71.0,,,,,,,,,,,,,,,"[186.42042414324774, 0.0, -133.64763479979254]","[0.0, 0.0, 0.0]",
,,,,,,,,,229.6136466318872,"[191.68534006617472, 0.0, -126.40869085354896]",,,,,,,,,1,nominal,46491.23551468251,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6122.784591347985, 0.0, 879.9637358604808]",26.612075808,,,,,,,,,query-000001,,,,,,34990.70973007277,229.6136466318872,,,,,,,,,,,72.0,,,,,,,,,,,,,,,"[191.68534006617472, 0.0, -126.40869085354896]","[0.0, 0.0, 0.0]",
,,,,,,,,,229.4478534592345,"[196.35012281553853, 0.0, -118.71371751981017]",,,,,,,,,1,nominal,47098.547856791614,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6316.8543424758545, 0.0, 757.3683600766167]",26.612075808,,,,,,,,,query-000001,,,,,,33750.405156870525,229.4478534592345,,,,,,,,,,,73.0,,,,,,,,,,,,,,,"[196.35012281553853, 0.0, -118.71371751981017]","[0.0, 0.0, 0.0]",
,,,,,,,,,228.89421366400452,"[200.36848992930356, 0.0, -110.65726045910198]",,,,,,,,,1,nominal,47508.372966511204,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6515.269010889622, 0.0, 642.6568245330103]",26.612075808,,,,,,,,,query-000001,,,,,,32498.591072738123,228.89421366400452,,,,,,,,,,,74.0,,,,,,,,,,,,,,,"[200.36848992930356, 0.0, -110.65726045910198]","[0.0, 0.0, 0.0]",
,,,,,,,,,227.96882640888828,"[203.70683532182676, 0.0, -102.33919609520098]",,,,,,,,,1,nominal,47719.26196706167,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6717.364282621957, 0.0, 536.1410161374483]",26.612075808,,,,,,,,,query-000001,,,,,,31242.640203027226,227.96882640888828,,,,,,,,,,,75.0,,,,,,,,,,,,,,,"[203.70683532182676, 0.0, -102.33919609520098]","[0.0, 0.0, 0.0]",
,,,,,,,,,226.69006682696178,"[206.3450311650289, 0.0, -93.86221024201195]",,,,,,,,,1,nominal,47733.198515525495,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[6922.448932069012, 0.0, 438.0313253549816]",26.612075808,,,,,,,,,query-000001,,,,,,29989.81309579863,226.69006682696178,,,,,,,,,,,76.0,,,,,,,,,,,,,,,"[206.3450311650289, 0.0, -93.86221024201195]","[0.0, 0.0, 0.0]",
,,,,,,,,,225.07832050718764,"[208.2766911355213, 0.0, -85.32918780801174]",,,,,,,,,1,nominal,47555.49069365679,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[7129.818477305317, 0.0, 348.4351402338042]",26.612075808,,,,,,,,,query-000001,,,,,,28747.106649141977,225.07832050718764,,,,,,,,,,,77.0,,,,,,,,,,,,,,,"[208.2766911355213, 0.0, -85.32918780801174]","[0.0, 0.0, 0.0]",
,,,,,,,,,223.15568866622385,"[209.5088921722913, 0.0, -76.84064995063389]",,,,,,,,,1,nominal,47194.54197395116,booster-release,point_mass_3dof,,,,,,,,,,,,,,,,,,8664.1,generic_slender_body_v1,0.0,none,unprofiled,,,,glide,,"[7338.768826566334, 0.0, 267.3579382107358]",26.612075808,,,,,,,,,query-000001,,,,,,27521.116416802626,223.15568866622385,,,,,,,,,,,78.0,,,,,,,,,,,,,,,"[209.5088921722913, 0.0, -76.84064995063389]","[0.0, 0.0, 0.0]",
