time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,p_rad_s,q_rad_s,r_rad_s,source_force_x_n,source_force_y_n,source_force_z_n,dynamic_pressure_pa,mach,aero_alpha_deg,aero_beta_deg,control_path,response_profile_id,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,allocation_status,allocation_residual_norm,saturation_count
60.0,50.00000000000064,9098.042379265955,311.53985447207094,152.4,1,2,outbound-level,0.0,9144.0,300.0,152.4,90.0,0.0,0.0,0.0,15.94875502938409,90.0,0.0,0.7,0.0,520.364614818478,0.0,-36969.83972238042,13815.738907335686,0.44945096007455543,0.02783425883869316,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
62.0,50.00000000000066,9402.842343299386,311.6879261421386,152.4,1,2,outbound-level,0.0,9448.8,300.0,152.4,90.0,0.0,0.0,0.0,-64.26533628893115,90.0,0.0,-0.7,0.0,495.8834150842613,0.0,-36517.74866627799,13815.544019996642,0.44945171588982075,0.009278086279564389,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
64.0,50.00000000000068,9707.6423393031,311.7372833672202,152.4,1,2,outbound-level,0.0,9753.6,300.0,152.4,90.0,0.0,0.0,0.0,15.94875502938409,90.0,0.0,0.7,0.0,487.7231687281619,0.0,-36367.05447868788,13815.479057548022,0.4494519678290986,0.003092695426521463,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
66.0,50.0000000000007,10012.442338859068,311.7537357756446,152.4,1,2,outbound-level,0.0,10058.4,300.0,152.4,90.0,0.0,0.0,0.0,-64.26533628893115,90.0,0.0,-0.7,0.0,485.00310367116253,0.0,-36316.82339739283,13815.457403398399,0.4494520518089525,0.0010308984755071544,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
68.0,50.000000000000725,10317.24233880973,311.7592199117884,152.4,1,2,outbound-level,0.0,10363.2,300.0,152.4,90.0,0.0,0.0,0.0,15.94875502938409,90.0,0.0,0.7,0.0,484.0964172145814,0.0,-36300.07973857986,13815.45018534852,0.44945207980224744,0.00034363282516905143,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
70.0,50.000000000000746,10622.042338804249,311.7610479571698,152.4,1,2,outbound-level,0.0,10668.0,300.0,152.4,90.0,0.0,0.0,0.0,-64.26533628893115,90.0,0.0,-0.7,0.0,483.79418860635997,0.0,-36294.498522859096,13815.447779331893,0.4494520891333469,0.00011454427505635052,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
72.0,50.00000000000077,10926.84233880364,311.76165730563025,152.4,1,2,outbound-level,0.0,10972.8,300.0,152.4,90.0,0.0,0.0,0.0,15.94875502938409,90.0,0.0,0.7,0.0,483.6934457603493,0.0,-36292.63811805036,13815.446977326355,0.4494520922437137,3.818142501878349e-05,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
74.0,50.00000000000079,11231.642338803573,311.76186042178375,152.4,1,2,outbound-level,0.0,11277.6,300.0,152.4,90.0,0.0,0.0,0.0,-64.26533628893115,90.0,0.0,-0.7,0.0,483.65986481428445,0.0,-36292.017983162055,13815.446709991174,0.4494520932805025,1.2727141672927828e-05,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
76.0,50.00000000000081,11536.442338803565,311.76192812716823,152.4,1,2,outbound-level,0.0,11582.4,300.0,152.4,90.0,0.0,0.0,0.0,15.94875502938409,90.0,0.0,0.7,0.0,483.6486711658872,0.0,-36291.81127153795,13815.446620879447,0.4494520936260987,4.24238055764261e-06,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
78.0,50.00000000000083,11841.242338803564,311.7619506956297,152.4,1,2,outbound-level,0.0,11887.2,300.0,152.4,90.0,0.0,0.0,0.0,-64.26533628893115,90.0,0.0,-0.7,0.0,483.64493994978693,0.0,-36291.742367663835,13815.446591175538,0.4494520937412975,1.4141268525475366e-06,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
