query_id,air_relative_speed_m_s,air_relative_velocity_m_s,configuration_variant_id,drag_force_n,event_id,mass_kg,mass_property_profile_id,mission_bank_command_deg,mission_profile_id,mission_segment,position_m,projected_area_m2,pseudo6dof_profile_id,query_id,specific_energy_j_per_kg,termination,time_s,velocity_m_s,wind_velocity_m_s
query-000000,250.0,"[125.00000000000003, 0.0, 216.50635094610965]",nominal,61124.61162149999,,11664.1,generic_slender_body_v1,0.0,none,unprofiled,"[0.0, 0.0, 0.0]",26.612075808,,query-000000,31250.0,,0.0,"[125.00000000000003, 0.0, 216.50635094610965]","[0.0, 0.0, 0.0]"
query-000000,246.75888894083053,"[127.55865107399433, 0.0, 211.23148394000384]",nominal,58070.524897814634,,11564.1,generic_slender_body_v1,0.0,none,unprofiled,"[126.2735873573467, 0.0, 213.84251801386202]",26.612075808,,query-000000,32542.05336493721,,1.0,"[127.55865107399433, 0.0, 211.23148394000384]","[0.0, 0.0, 0.0]"
query-000000,243.90881137749747,"[130.18350847279896, 0.0, 206.26139335633397]",nominal,55360.60002480976,,11464.1,generic_slender_body_v1,0.0,none,unprofiled,"[255.13935867369668, 0.0, 422.5645078977867]",26.612075808,,query-000000,33889.69636516765,,2.0,"[130.18350847279896, 0.0, 206.26139335633397]","[0.0, 0.0, 0.0]"
query-000000,241.42597557332437,"[132.86966438895823, 0.0, 201.57418973345028]",nominal,52953.6735579202,,11364.1,generic_slender_body_v1,0.0,none,unprofiled,"[386.66102637296655, 0.0, 626.4595555833525]",26.612075808,,query-000000,35286.72044152719,,3.0,"[132.86966438895823, 0.0, 201.57418973345028]","[0.0, 0.0, 0.0]"
query-000000,239.28893876668565,"[135.61265506058507, 0.0, 197.15071393100612]",nominal,50814.5773424023,,11264.1,generic_slender_body_v1,0.0,none,unprofiled,"[520.8976228252073, 0.0, 825.8007579074578]",26.612075808,,query-000000,36727.93711057649,,4.0,"[135.61265506058507, 0.0, 197.15071393100612]","[0.0, 0.0, 0.0]"
query-000000,237.4782266774272,"[138.40839856383198, 0.0, 192.9741520329884]",nominal,48913.108892105,,11164.1,generic_slender_body_v1,0.0,none,unprofiled,"[657.9039122435227, 0.0, 1020.8432544043907]",26.612075808,,query-000000,38209.006573732564,,5.0,"[138.40839856383198, 0.0, 192.9741520329884]","[0.0, 0.0, 0.0]"
query-000000,235.97602354510096,"[141.2531438633085, 0.0, 189.02971469292734]",nominal,47223.202727280084,,11064.1,generic_slender_body_v1,0.0,none,unprofiled,"[797.7307462055057, 0.0, 1211.8264073881785]",26.612075808,,query-000000,39726.299282092295,,6.0,"[141.2531438633085, 0.0, 189.02971469292734]","[0.0, 0.0, 0.0]"
query-000000,234.76591981667778,"[144.1434289571438, 0.0, 185.3043685287738]",nominal,45722.25898298096,,10964.1,generic_slender_body_v1,0.0,none,unprofiled,"[940.4253729323516, 0.0, 1398.9756883175228]",26.612075808,,query-000000,41276.78348752442,,7.0,"[144.1434289571438, 0.0, 185.3043685287738]","[0.0, 0.0, 0.0]"
query-000000,233.8327071688744,"[147.07604640607815, 0.0, 181.78660983549287]",nominal,44390.59602570835,,10864.1,generic_slender_body_v1,0.0,none,unprofiled,"[1086.0317085320305, 0.0, 1582.5043174337206]",26.612075808,,query-000000,42857.93343552368,,8.0,"[147.07604640607815, 0.0, 181.78660983549287]","[0.0, 0.0, 0.0]"
query-000000,233.1622125048847,"[150.04801488337745, 0.0, 178.46627291936917]",nominal,43211.00154385389,,10764.1,generic_slender_body_v1,0.0,none,unprofiled,"[1234.5905768835355, 0.0, 1762.6146949927543]",26.612075808,,query-000000,44467.6540687372,,9.0,"[150.04801488337745, 0.0, 178.46627291936917]","[0.0, 0.0, 0.0]"
query-000000,232.74116407312883,"[153.05655565161086, 0.0, 175.3343669283932]",nominal,42168.36235688262,,10664.1,generic_slender_body_v1,0.0,none,unprofiled,"[1386.139923616251, 0.0, 1939.4996555354348]",26.612075808,,query-000000,46104.219024014106,,10.0,"[153.05655565161086, 0.0, 175.3343669283932]","[0.0, 0.0, 0.0]"
query-000000,232.55708403656774,"[156.09907308301686, 0.0, 172.38293627332777]",nominal,41249.357546935644,,10564.1,generic_slender_body_v1,0.0,none,unprofiled,"[1540.7150086541055, 0.0, 2113.343571149292]",26.612075808,,query-000000,47766.219399806825,,11.0,"[156.09907308301686, 0.0, 172.38293627332777]","[0.0, 0.0, 0.0]"
query-000000,232.59820276189438,"[159.17313850659235, 0.0, 169.6049406887208]",nominal,40442.20283008043,,10464.1,generic_slender_body_v1,0.0,none,unprofiled,"[1698.348580997309, 0.0, 2284.3233252671175]",26.612075808,,query-000000,49452.52130176245,,12.0,"[159.17313850659235, 0.0, 169.6049406887208]","[0.0, 0.0, 0.0]"
query-000000,232.85339086102474,"[162.27647679765235, 0.0, 166.99415173477828]",nominal,39736.43662243424,,10364.1,generic_slender_body_v1,0.0,none,unprofiled,"[1859.0710387663921, 0.0, 2452.609174986965]",26.612075808,,query-000000,51162.2305836245,,13.0,"[162.27647679765235, 0.0, 166.99415173477828]","[0.0, 0.0, 0.0]"
query-000000,233.3121056475749,"[165.40695523217113, 0.0, 164.54506313629616]",nominal,39122.7402142554,,10264.1,generic_slender_body_v1,0.0,none,unprofiled,"[2022.9105770041922, 0.0, 2618.3655170084035]",26.612075808,,query-000000,52894.66351822303,,14.0,"[165.40695523217113, 0.0, 164.54506313629616]","[0.0, 0.0, 0.0]"
query-000000,232.0784626657187,"[166.17436786914155, 0.0, 162.0076920907603]",nominal,37973.133590492274,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[2189.8933252983843, 0.0, 2781.751569921932]",26.612075808,,query-000000,54209.870449816604,,15.0,"[166.17436786914155, 0.0, 162.0076920907603]","[0.0, 0.0, 0.0]"
query-000000,221.62669815721793,"[155.68752239858077, 0.0, 157.73328344221454]",nominal,33984.360506426885,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[2350.7362273098834, 0.0, 2941.6900117611744]",26.612075808,,query-000000,53407.32102187301,,16.0,"[155.68752239858077, 0.0, 157.73328344221454]","[0.0, 0.0, 0.0]"
query-000000,211.43015063957577,"[146.22514313535376, 0.0, 152.71187286690912]",nominal,30369.31704545029,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[2501.609991353722, 0.0, 3096.969398836094]",26.612075808,,query-000000,52722.24925483283,,17.0,"[146.22514313535376, 0.0, 152.71187286690912]","[0.0, 0.0, 0.0]"
query-000000,201.48295104867688,"[137.72008485854667, 0.0, 147.0665080493796]",nominal,27096.73799397517,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[2643.5057030428416, 0.0, 3246.906007415126]",26.612075808,,query-000000,52138.96057925931,,18.0,"[137.72008485854667, 0.0, 147.0665080493796]","[0.0, 0.0, 0.0]"
query-000000,191.78123862528764,"[130.10403370262188, 0.0, 140.90061711346956]",nominal,24137.59544619023,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[2777.3465422720333, 0.0, 3390.929112376126]",26.612075808,,query-000000,51643.67672420809,,19.0,"[130.10403370262188, 0.0, 140.90061711346956]","[0.0, 0.0, 0.0]"
query-000000,182.32353739482903,"[123.30928099391183, 0.0, 134.30075766326902]",nominal,21465.206047750904,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[2903.9875553332167, 0.0, 3528.562764165101]",26.612075808,,query-000000,51224.31617528149,,20.0,"[123.30928099391183, 0.0, 134.30075766326902]","[0.0, 0.0, 0.0]"
query-000000,173.11117911197132,"[117.26993185265115, 0.0, 127.33908833037705]",nominal,19055.237489341078,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[3024.216905275577, 0.0, 3659.410177588541]",26.612075808,,query-000000,50870.29498481717,,21.0,"[117.26993185265115, 0.0, 127.33908833037705]","[0.0, 0.0, 0.0]"
query-000000,164.14879739847115,"[111.92268843806012, 0.0, 120.07555746346235]",nominal,16885.648272294507,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[3138.758107802134, 0.0, 3783.1404503150097]",26.612075808,,query-000000,50572.34814076385,,22.0,"[111.92268843806012, 0.0, 120.07555746346235]","[0.0, 0.0, 0.0]"
query-000000,155.44491864403395,"[107.2073189440196, 0.0, 112.55982185969195]",nominal,14936.585631020105,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[3248.272885089702, 0.0, 3899.477333513817]",26.612075808,,query-000000,50322.370758828445,,23.0,"[107.2073189440196, 0.0, 112.55982185969195]","[0.0, 0.0, 0.0]"
query-000000,147.01267525557228,"[103.06689959497109, 0.0, 104.83291894095338]",nominal,13190.259441746475,,10164.1,generic_slender_body_v1,0.0,none,unprofiled,"[3353.364368689917, 0.0, 4008.1897957360616]",26.612075808,,query-000000,50113.27780325522,,24.0,"[103.06689959497109, 0.0, 104.83291894095338]","[0.0, 0.0, 0.0]"
query-000000,138.87066417186614,"[99.44789782155023, 0.0, 96.92872116359388]",nominal,11630.804591620787,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[3454.580460000464, 0.0, 4109.084147580231]",26.612075808,,query-000000,49938.88073963528,,25.0,"[99.44789782155023, 0.0, 96.92872116359388]","[0.0, 0.0, 0.0]"
query-000000,130.84371259449952,"[95.7560407887316, 0.0, 89.16758255094035]",nominal,10212.675268076562,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[3552.1385641896054, 0.0, 4202.147471278934]",26.612075808,,query-000000,49769.02806197355,,26.0,"[95.7560407887316, 0.0, 89.16758255094035]","[0.0, 0.0, 0.0]"
query-000000,123.15827725268264,"[92.56397866228839, 0.0, 81.23959077971813]",nominal,8957.916722309046,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[3646.2591096401043, 0.0, 4287.363765221585]",26.612075808,,query-000000,49628.65649613457,,27.0,"[92.56397866228839, 0.0, 81.23959077971813]","[0.0, 0.0, 0.0]"
query-000000,115.85265595544027,"[89.82058440857143, 0.0, 73.17171932128083]",nominal,7855.006518663689,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[3737.416044886684, 0.0, 4364.580080626321]",26.612075808,,query-000000,49512.82819363892,,28.0,"[89.82058440857143, 0.0, 73.17171932128083]","[0.0, 0.0, 0.0]"
query-000000,108.97552621793513,"[87.47810380119367, 0.0, 64.98651144524878]",nominal,6893.86162816231,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[3826.0338819086774, 0.0, 4433.668131538201]",26.612075808,,query-000000,49417.26423938703,,29.0,"[87.47810380119367, 0.0, 64.98651144524878]","[0.0, 0.0, 0.0]"
query-000000,102.58728670209761,"[85.49211250940391, 0.0, 56.70317532182653]",nominal,6065.722597243976,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[3912.491045790612, 0.0, 4494.520420468391]",26.612075808,,query-000000,49338.264377835534,,30.0,"[85.49211250940391, 0.0, 56.70317532182653]","[0.0, 0.0, 0.0]"
query-000000,96.76086818209109,"[83.8215140106353, 0.0, 48.33859121154524]",nominal,5363.041832422666,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[3997.1231985139116, 0.0, 4547.047413367155]",26.612075808,,query-000000,49272.63532197301,,31.0,"[83.8215140106353, 0.0, 48.33859121154524]","[0.0, 0.0, 0.0]"
query-000000,91.58135808851522,"[82.42861753269844, 0.0, 39.90824677914292]",nominal,4779.3756251599425,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[4080.2265975411333, 0.0, 4591.175685075654]",26.612075808,,query-000000,49217.625606715585,,32.0,"[82.42861753269844, 0.0, 39.90824677914292]","[0.0, 0.0, 0.0]"
query-000000,87.1435151134635,"[81.27933038284874, 0.0, 31.427101025168753]",nominal,4309.278713528482,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[4162.061587052466, 0.0, 4626.846965183803]",26.612075808,,query-000000,49170.864904284965,,33.0,"[81.27933038284874, 0.0, 31.427101025168753]","[0.0, 0.0, 0.0]"
query-000000,83.54615592229239,"[80.34348614542459, 0.0, 22.910355811116474]",nominal,3948.199758300484,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[4242.856348550892, 0.0, 4654.018004382817]",26.612075808,,query-000000,49130.30574737675,,34.0,"[80.34348614542459, 0.0, 22.910355811116474]","[0.0, 0.0, 0.0]"
query-000000,80.88279625709255,"[79.59530305355386, 0.0, 14.374089960037931]",nominal,3692.3762142097826,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[4322.811046848059, 0.0, 4672.661148270433]",26.612075808,,query-000000,49094.16581486941,,35.0,"[79.59530305355386, 0.0, 14.374089960037931]","[0.0, 0.0, 0.0]"
query-000000,79.22913161281618,"[79.01392261153488, 0.0, 5.83569444533598]",nominal,3538.727803097078,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[4402.102480915193, 0.0, 4682.765451081422]",26.612075808,,query-000000,49060.86945890809,,36.0,"[79.01392261153488, 0.0, 5.83569444533598]","[0.0, 0.0, 0.0]"
query-000000,78.6298141589528,"[78.58392562593582, 0.0, -2.6859463674543633]",nominal,3484.7490852114083,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[4480.889272624585, 0.0, 4684.338101016932]",26.612075808,,query-000000,49028.98807567342,,37.0,"[78.58392562593582, 0.0, -2.6859463674543633]","[0.0, 0.0, 0.0]"
query-000000,79.08852856081565,"[78.29568533635828, 0.0, -11.170541957529355]",nominal,3528.403109452679,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[4559.317502217771, 0.0, 4677.405891216083]",26.612075808,,query-000000,48997.18015805167,,38.0,"[78.29568533635828, 0.0, -11.170541957529355]","[0.0, 0.0, 0.0]"
query-000000,80.56511768104825,"[78.14542562354485, 0.0, -19.596699749605094]",nominal,3668.019151666732,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[4637.526558438681, 0.0, 4662.016487905521]",26.612075808,,query-000000,48964.133084599256,,39.0,"[78.14542562354485, 0.0, -19.596699749605094]","[0.0, 0.0, 0.0]"
query-000000,82.98095796011735,"[78.13491731796366, 0.0, -27.942334900536615]",nominal,3902.197521230558,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[4715.65486762898, 0.0, 4638.239330866645]",26.612075808,,query-000000,48928.50942603276,,40.0,"[78.13491731796366, 0.0, -27.942334900536615]","[0.0, 0.0, 0.0]"
query-000000,86.2304057201471,"[78.27084084798571, 0.0, -36.18505691042189]",nominal,4229.723232112572,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[4793.845146176654, 0.0, 4606.166125730232]",26.612075808,,query-000000,48888.90047222297,,41.0,"[78.27084084798571, 0.0, -36.18505691042189]","[0.0, 0.0, 0.0]"
query-000000,90.1942097095065,"[78.56392024137695, 0.0, -44.30243674369388]",nominal,4649.488529873344,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[4872.248890688104, 0.0, 4565.911003708253]",26.612075808,,query-000000,48843.78887707675,,42.0,"[78.56392024137695, 0.0, -44.30243674369388]","[0.0, 0.0, 0.0]"
query-000000,94.75121388867794,"[79.02795925603616, 0.0, -52.272116746926216]",nominal,5160.422632409877,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[4951.029942735833, 0.0, 4517.61049209782]",26.612075808,,query-000000,48791.52119902008,,43.0,"[79.02795925603616, 0.0, -52.272116746926216]","[0.0, 0.0, 0.0]"
query-000000,99.78649073956937,"[79.67888854521237, 0.0, -60.07177751921269]",nominal,5761.426111736924,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[5030.367087896829, 0.0, 4461.423449091365]",26.612075808,,query-000000,48730.290134090916,,44.0,"[79.67888854521237, 0.0, -60.07177751921269]","[0.0, 0.0, 0.0]"
query-000000,105.19579284949303,"[80.53388907336124, 0.0, -67.6790037157241]",nominal,6451.307187413835,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[5110.455736515767, 0.0, 4397.531086216922]",26.612075808,,query-000000,48658.1256432659,,45.0,"[80.53388907336124, 0.0, -67.6790037157241]","[0.0, 0.0, 0.0]"
query-000000,110.88715917817916,"[81.61061575123233, 0.0, -75.0710960843889]",nominal,7228.717585028859,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[5191.5087773574905, 0.0, 4326.13715559908]",26.612075808,,query-000000,48572.89397225913,,46.0,"[81.61061575123233, 0.0, -75.0710960843889]","[0.0, 0.0, 0.0]"
query-000000,116.78071998651762,"[82.92651769783642, 0.0, -82.22486985748205]",nominal,8092.086246427176,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[5273.756704239327, 0.0, 4247.468334907168]",26.612075808,,query-000000,48472.303626802095,,47.0,"[82.92651769783642, 0.0, -82.22486985748205]","[0.0, 0.0, 0.0]"
query-000000,122.80756196080152,"[84.49823804330839, 0.0, -89.11646897365546]",nominal,9039.549862238882,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[5357.447104372453, 0.0, 4161.774808029959]",26.612075808,,query-000000,48353.91755854505,,48.0,"[84.49823804330839, 0.0, -89.11646897365546]","[0.0, 0.0, 0.0]"
query-000000,128.90823120966832,"[86.34107258270893, 0.0, -95.72121634660047]",nominal,10068.87984196579,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[5442.843577626728, 0.0, 4069.331014881733]",26.612075808,,query-000000,48215.1710338926,,49.0,"[86.34107258270893, 0.0, -95.72121634660047]","[0.0, 0.0, 0.0]"
query-000000,135.03120732763927,"[88.46846848258222, 0.0, -102.01351399057997]",nominal,11177.405926840374,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[5530.2241358795245, 0.0, 3970.436526972073]",26.612075808,,query-000000,48053.39484341063,,50.0,"[88.46846848258222, 0.0, -102.01351399057997]","[0.0, 0.0, 0.0]"
query-000000,141.13151368592025,"[90.89154858482168, 0.0, -107.96680300505383]",nominal,12361.93720397958,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[5619.879114864131, 0.0, 3865.4169936507333]",26.612075808,,query-000000,47865.843638424514,,51.0,"[90.89154858482168, 0.0, -107.96680300505383]","[0.0, 0.0, 0.0]"
query-000000,147.1695284962506,"[93.61865196846303, 0.0, -113.5535914069498]",nominal,13618.681822194905,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[5712.108619012488, 0.0, 3754.6250950577155]",26.612075808,,query-000000,47649.729247352094,,52.0,"[93.61865196846303, 0.0, -113.5535914069498]","[0.0, 0.0, 0.0]"
query-000000,153.1100073477535,"[96.65488655955106, 0.0, -118.74555677661985]",nominal,14943.167259103999,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[5807.219513026954, 0.0, 3638.441430384827]",26.612075808,,query-000000,47402.25882829793,,53.0,"[96.65488655955106, 0.0, -118.74555677661985]","[0.0, 0.0, 0.0]"
query-000000,158.9213025251805,"[100.00169445417102, 0.0, -123.51373001652308]",nominal,16330.163553116392,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[5905.52197216864, 0.0, 3517.2752634306567]",26.612075808,,query-000000,47120.67766027222,,54.0,"[100.00169445417102, 0.0, -123.51373001652308]","[0.0, 0.0, 0.0]"
query-000000,164.5747547675204,"[103.65643518152648, 0.0, -127.82876574639795]",nominal,17773.612486011556,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[6007.325606222292, 0.0, 3391.565041495106]",26.612075808,,query-000000,46802.31626757272,,55.0,"[103.65643518152648, 0.0, -127.82876574639795]","[0.0, 0.0, 0.0]"
query-000000,170.0442314247735,"[107.61199637516155, 0.0, -131.66130364307557]",nominal,19266.566261562755,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[6112.935179472766, 0.0, 3261.778598696029]",26.612075808,,query-000000,46444.64141532337,,56.0,"[107.61199637516155, 0.0, -131.66130364307557]","[0.0, 0.0, 0.0]"
query-000000,175.30578681486318,"[111.85644520541517, 0.0, -134.9824231401489]",nominal,20801.139738114714,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[6222.645960471607, 0.0, 3128.4129513647667]",26.612075808,,query-000000,46045.31031489042,,57.0,"[111.85644520541517, 0.0, -134.9824231401489]","[0.0, 0.0, 0.0]"
query-000000,180.3374236497741,"[116.3727373560045, 0.0, -137.7641911706685]",nominal,22368.480689680728,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[6336.738750484407, 0.0, 2991.993592053602]",26.612075808,,query-000000,45602.22714383151,,58.0,"[116.3727373560045, 0.0, -137.7641911706685]","[0.0, 0.0, 0.0]"
query-000000,185.11893755547158,"[121.13850312943381, 0.0, -139.98029897534414]",nominal,23958.76283046621,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[6455.474657755027, 0.0, 2853.0731907565532]",26.612075808,,query-000000,45113.60072696605,,59.0,"[121.13850312943381, 0.0, -139.98029897534414]","[0.0, 0.0, 0.0]"
query-000000,189.63182946260233,"[126.12593219781621, 0.0, -141.60677940185406]",nominal,25561.206372514123,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[6579.089705357561, 0.0, 2712.2296181453885]",26.612075808,,query-000000,44578.001957452216,,60.0,"[126.12593219781621, 0.0, -141.60677940185406]","[0.0, 0.0, 0.0]"
query-000000,193.85927283554392,"[131.3017792838719, 0.0, -142.62279067952375]",nominal,27164.130622893448,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[6707.78938241766, 0.0, 2570.06321685464]",26.612075808,,query-000000,43994.419277730485,,61.0,"[131.3017792838719, 0.0, -142.62279067952375]","[0.0, 0.0, 0.0]"
query-000000,197.78612434089723,"[136.6275123447188, 0.0, -143.01144657784062]",nominal,28755.042497637492,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[6841.7432705497185, 0.0, 2427.193263862779]",26.612075808,,query-000000,43362.310311956346,,62.0,"[136.6275123447188, 0.0, -143.01144657784062]","[0.0, 0.0, 0.0]"
query-000000,201.3989677135092,"[142.0596223402554, 0.0, -142.76066648979727]",nominal,30320.763781546062,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[6981.079897842496, 0.0, 2284.2535902859827]",26.612075808,,query-000000,42681.64756921159,,63.0,"[142.0596223402554, 0.0, -142.76066648979727]","[0.0, 0.0, 0.0]"
query-000000,204.68618137041196,"[147.55010917001016, 0.0, -141.86401280070734]",nominal,31847.598470045195,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[7125.881989731837, 0.0, 2141.887354489343]",26.612075808,,query-000000,41952.956046903506,,64.0,"[147.55010917001016, 0.0, -141.86401280070734]","[0.0, 0.0, 0.0]"
query-000000,207.63802087198746,"[153.0471517572112, 0.0, -140.32147751018397]",nominal,33321.539605083395,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[7276.182297554961, 0.0, 2000.74099984956]",26.612075808,,query-000000,41177.34058199264,,65.0,"[153.0471517572112, 0.0, -140.32147751018397]","[0.0, 0.0, 0.0]"
query-000000,210.24670775474843,"[158.4959616330838, 0.0, -138.1401761534805]",nominal,34728.51272547318,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[7431.960189404673, 0.0, 1861.4574686483018]",26.612075808,,query-000000,40356.500945775166,,66.0,"[158.4959616330838, 0.0, -138.1401761534805]","[0.0, 0.0, 0.0]"
query-000000,212.50651667222624,"[163.83980904948365, 0.0, -135.33490532302415]",nominal,36054.65051429706,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[7593.13918221287, 0.0, 1724.6687866111392]",26.612075808,,query-000000,39492.73297030172,,67.0,"[163.83980904948365, 0.0, -135.33490532302415]","[0.0, 0.0, 0.0]"
query-000000,214.41385327619813,"[169.0211992065062, 0.0, -131.92852116029178]",nominal,37286.590620327974,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[7759.585577361179, 0.0, 1590.9881760281526]",26.612075808,,query-000000,38588.91443481999,,68.0,"[169.0211992065062, 0.0, -131.92852116029178]","[0.0, 0.0, 0.0]"
query-000000,215.96731592681127,"[173.98316445969903, 0.0, -127.95210054243122]",nominal,38411.78618331597,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[7931.108333824259, 0.0, 1461.001896130782]",26.612075808,,query-000000,37648.47501900648,,69.0,"[173.98316445969903, 0.0, -127.95210054243122]","[0.0, 0.0, 0.0]"
query-000000,217.16773518906334,"[178.6706274079357, 0.0, -123.44485452541856]",nominal,39418.816559820785,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[8107.460273123835, 0.0, 1335.2610440445983]",26.612075808,,query-000000,36675.35032115353,,70.0,"[178.6706274079357, 0.0, -123.44485452541856]","[0.0, 0.0, 0.0]"
query-000000,218.01818617712723,"[183.03178070401523, 0.0, -118.45377476586292]",nominal,40297.68438263645,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[8288.340660536624, 0.0, 1214.2735747539264]",26.612075808,,query-000000,35673.92070384285,,71.0,"[183.03178070401523, 0.0, -118.45377476586292]","[0.0, 0.0, 0.0]"
query-000000,218.52397013758542,"[187.01942339406034, 0.0, -113.03300755994029]",nominal,41040.08461364959,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[8473.399149529534, 0.0, 1098.496811027863]",26.612075808,,query-000000,34648.93651421255,,72.0,"[187.01942339406034, 0.0, -113.03300755994029]","[0.0, 0.0, 0.0]"
query-000000,218.69256317607812,"[190.59219151218906, 0.0, -107.24296584440387]",nominal,41639.631817112895,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[8662.241014802614, 0.0, 988.3307118641211]",26.612075808,,query-000000,33605.43196976374,,73.0,"[190.59219151218906, 0.0, -107.24296584440387]","[0.0, 0.0, 0.0]"
query-000000,218.53353165884482,"[193.7156231273289, 0.0, -101.14920570957541]",nominal,42092.03353595428,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[8854.43353789135, 0.0, 884.1121495408829]",26.612075808,,query-000000,32548.630640938765,,74.0,"[193.7156231273289, 0.0, -101.14920570957541]","[0.0, 0.0, 0.0]"
query-000000,218.05841546914482,"[196.36300519070457, 0.0, -94.82110919721148]",nominal,42395.2003255521,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[9049.513352672715, 0.0, 786.1104110607001]",26.612075808,,query-000000,31483.8459410855,,75.0,"[196.36300519070457, 0.0, -94.82110919721148]","[0.0, 0.0, 0.0]"
query-000000,217.28058186487795,"[198.51596097166606, 0.0, -88.33042791154067]",nominal,42549.28649323665,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[9246.99451086228, 0.0, 694.5240913571812]",26.612075808,,query-000000,30416.380308277865,,76.0,"[198.51596097166606, 0.0, -88.33042791154067]","[0.0, 0.0, 0.0]"
query-000000,216.21505406429944,"[200.1647516929239, 0.0, -81.74975097049564]",nominal,42556.65960976533,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[9446.37699355783, 0.0, 609.4794862513461]",26.612075808,,query-000000,29351.426805860727,,77.0,"[200.1647516929239, 0.0, -81.74975097049564]","[0.0, 0.0, 0.0]"
query-000000,214.87831979006683,"[201.30828286907925, 0.0, -75.15096515750813]",nominal,42421.80103541281,booster-release,8664.1,generic_slender_body_v1,0.0,none,unprofiled,"[9647.155376833325, 0.0, 531.0305270390942]",26.612075808,,query-000000,28293.976675889047,,78.0,"[201.30828286907925, 0.0, -75.15096515750813]","[0.0, 0.0, 0.0]"
