time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,p_rad_s,q_rad_s,r_rad_s,source_force_x_n,source_force_y_n,source_force_z_n,dynamic_pressure_pa,mach,aero_alpha_deg,aero_beta_deg,control_path,response_profile_id,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,allocation_status,allocation_residual_norm,saturation_count
629.0,50013.00617743368,7973.43651656982,113.91449640305696,152.4,3,4,inbound-descent,50000.0,6680.216339744828,90.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99987491227891,0.0,0.0,0.0,681.8607466887479,0.0,23345.907571957534,14075.847273398185,0.4484455895383475,-2.254567211347491,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
629.5,50013.00634366418,7897.29550271924,110.91682901352975,152.4,3,4,inbound-descent,50000.0,6604.016339744828,87.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99989054824405,0.0,0.0,0.0,682.0750049733706,0.0,23352.485980540096,14079.792710230317,0.448430391543666,-2.2545685037787475,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
630.0,50013.00648911586,7821.154488936237,107.91915990647593,152.4,3,4,inbound-descent,50000.0,6527.816339744828,84.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99990422971355,0.0,0.0,0.0,682.28946305512,0.0,23359.058645791578,14083.738149323004,0.44841519508537103,-2.2545695808047954,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
630.5,50013.00661638608,7745.01347520955,104.92148936814992,152.4,3,4,inbound-descent,50000.0,6451.616339744828,81.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99991620099937,0.0,0.0,0.0,682.5041238629601,0.0,23365.626523587624,14087.68359029948,0.4484000001646543,-2.2545704783265017,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
631.0,50013.00672774753,7668.872461529796,101.9238176370971,152.4,3,4,inbound-descent,50000.0,6375.416339744827,78.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99992667587445,0.0,0.0,0.0,682.7189898329307,0.0,23372.190410715677,14091.6290328458,0.4483848067824657,-2.2545712262612567,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
631.5,50013.0068251888,7592.731447889155,98.92614491210527,152.4,3,4,inbound-descent,50000.0,6299.216339744828,75.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99993584139014,0.0,0.0,0.0,682.9340629902163,0.0,23378.750971352245,14095.574476700305,0.44836961493955246,-2.25457184954022,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
632.0,50013.006910449905,7516.590434281108,95.92847135883093,152.4,3,4,inbound-descent,50000.0,6223.016339744828,72.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99994386121638,0.0,0.0,0.0,683.1493450174967,0.0,23385.308759133477,14099.519921644967,0.44835442463649405,-2.2545723689393555,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
632.5,50013.00698505338,7440.449420700225,92.93079711532117,152.4,3,4,inbound-descent,50000.0,6146.816339744828,69.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99995087856433,0.0,0.0,0.0,683.364837311965,0.0,23391.864235552763,14103.465367498104,0.44833923587372954,-2.254572801771968,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
633.0,50013.00705033141,7364.308407141979,89.93312229661522,152.4,3,4,inbound-descent,50000.0,6070.616339744828,66.5596984151507,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99995701874379,0.0,0.0,0.0,683.5805410328521,0.0,23398.41778529608,14107.41081410829,0.4483240486515813,-2.2545731624658116,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
633.5,50013.007107449695,7288.167393602597,86.93544699857912,152.4,3,4,inbound-descent,50000.0,5994.416339744827,63.559698415150706,152.4,-90.0,-2.254574965935033,0.0,0.0,2.145234829781838,-89.99996239140081,0.0,0.0,0.0,683.7964571410048,0.0,23404.96972902526,14111.356261349352,0.4483088629702747,-2.254573463044015,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
