time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,local_roll_deg,local_pitch_deg,local_heading_deg,aero_alpha_deg,aero_sideslip_deg,mach,dynamic_pressure_pa,source_aerodynamic_force_x_n,source_aerodynamic_force_y_n,source_aerodynamic_force_z_n,source_propulsion_force_x_n,source_total_force_x_n,source_total_force_y_n,source_total_force_z_n,source_total_moment_x_nm,source_total_moment_y_nm,source_total_moment_z_nm,u_m_s,v_m_s,w_m_s,p_rad_s,q_rad_s,r_rad_s,requested_force_x_n,requested_moment_x_nm,requested_moment_y_nm,requested_moment_z_nm,achieved_force_x_n,achieved_moment_x_nm,achieved_moment_y_nm,achieved_moment_z_nm,allocation_status,allocation_residual_norm,saturation_count,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,commanded_elevator_deg,commanded_aileron_deg,commanded_rudder_deg,commanded_throttle_fraction,elevator_position_error_deg,aileron_position_error_deg,rudder_position_error_deg,throttle_position_error_fraction
269.39999999999276,38.169053338462064,39937.3806017418,295.94566173389046,152.345200511943,2,3,left-turn,15068.391654439136,34942.60568615487,300.0,152.4,23.407269793256656,0.30485245066633826,-6.000000000000001,-4.562471072134983,2.266357438162429,57.04344891382058,-4.562471072134983,2.266357438162429,57.04344891382058,2.2540997644191183,0.06615788410828423,0.449209799127602,13826.314893306118,-5573.555625470476,-102.95327585439478,-91282.8053594696,9213.042434882847,3639.4868094123713,-102.95327585439478,-91282.8053594696,32723.46680180437,0.6416780853318323,-1799.7860106625171,152.22721804375547,0.1759088359725893,5.9919330574094705,-0.12428187856686643,0.0003527057364623823,-0.008751709699238334,3639.446482601986,76994.79135904036,-0.4168760827238174,4121.697608499551,3639.4868094123713,32723.46680180437,0.6416780853318323,-1799.7860106625171,partially_achievable,44665.58123918078,2,-0.7496180354987803,-2.7791735858948576,1.4001576752375784,0.09081043856694047,-0.7495353539789157,-5.071211960776378,2.3500325103633712,0.09080964445104224,8.268151986456918e-05,-2.2920383748815207,0.9498748351257928,-7.941158982338603e-07
269.4999999999928,46.401892602629374,39950.19898369419,295.9522163871835,152.3452719606251,2,3,left-turn,15082.379311352362,34948.65573135186,300.0,152.4,23.37234228606547,0.3043595907224639,-6.000000000000001,-5.276527610991792,2.2640707779156455,56.9932784977587,-5.276527610991792,2.2640707779156455,56.9932784977587,2.2543918240312837,0.07902872825827517,0.4492100432310461,13826.319241335254,-5573.365842142424,-603.0545386262676,-91289.34206939058,9212.823273655078,3639.457431512654,-603.0545386262676,-91289.34206939058,-32381.542744174298,5.2043888512262875,1591.3200864288174,152.22721556558793,0.21013152074991479,5.992710125547756,0.08962385564659775,0.0003564401609632467,-0.0071906267393454576,3639.2903509698626,-54563.97978138439,7.032141000000337,2699.650815277944,3639.457431512654,-32381.542744174298,5.2043888512262875,1591.3200864288174,feasible,22210.108358079087,0,-0.7499735619443584,2.878675766776739,-0.9298930140811201,0.09080855650396676,-0.7501163239862342,5.1505915026069875,-1.8655274745224593,0.09080780075947459,-0.0001427620418757991,2.2719157358302486,-0.9356344604413391,-7.557444921674206e-07
269.5999999999928,54.63684218304338,39963.01601824617,295.95925831919965,152.34529143356588,2,3,left-turn,15096.370653773922,34954.69724854958,300.0,152.4,23.337414778874283,0.3038300911595446,-6.000000000000001,-4.7646532719686965,2.262499708856414,56.95202682038873,-4.7646532719686965,2.262499708856414,56.95202682038873,2.2543842584901914,0.0838474797960045,0.4492101365622592,13826.31351420689,-5573.215930994078,-274.15056227040606,-91292.16581545984,9212.553869844658,3639.33793885058,-274.15056227040606,-91292.16581545984,32949.362718896235,1.6329564142050337,-1413.0173536637662,152.2272176173276,0.222944242921594,5.992690074537373,-0.12247574093057714,0.00037638325306132,-0.008827156933701934,3639.2689300658913,76208.22317706201,0.8342583400065564,4294.895278530556,3639.33793885058,32949.362718896235,1.6329564142050337,-1413.0173536637662,partially_achievable,43633.80885722841,2,-0.7498182025858681,-2.829285858341739,1.388711165873986,0.0908062010454828,-0.749755817861698,-5.12132423322326,2.3197492676775338,0.090805255208494,6.238472417008367e-05,-2.2920383748815207,0.9310381018035478,-9.458369887999085e-07
269.6999999999928,62.88441611621374,39975.82493566726,295.96533584004777,152.34538115175434,2,3,left-turn,15110.365676504458,34960.73023550294,300.0,152.4,23.302487271683095,0.30337310797958467,-6.000000000000001,-5.468375542636426,2.2601372502352746,56.9014216832538,-5.468375542636426,2.2601372502352746,56.9014216832538,2.2546656294164764,0.0944661990806881,0.44921043210251965,13826.321805903308,-5573.078507281844,-740.4381493675493,-91298.28431253812,9212.30891036985,3639.230403088005,-740.4381493675493,-91298.28431253812,-32668.38200595874,6.992177831687737,1878.7439172992092,152.2272339339417,0.25117875534623013,5.993439440518099,0.09300727468846864,0.00038013127811797507,-0.006812797700135797,3639.038458091451,-56357.72076204126,9.144693405533019,2537.648645172282,3639.230403088005,-32668.38200595874,6.992177831687737,1878.7439172992092,partially_achievable,23698.500602635784,2,-0.7502369007295258,2.878675766776739,-0.9482820845305913,0.09080409247979365,-0.7504050294374225,5.17071414165826,-1.886704338141171,0.09080324578288275,-0.00016812870789673084,2.2920383748815207,-0.9384222536105797,-8.466969109027778e-07
269.79999999999285,71.13479534569423,39988.63205677074,295.97190800517285,152.34541895435123,2,3,left-turn,15124.364374343255,34966.75468997001,300.0,152.4,23.26755976449191,0.3028789313471812,-6.000000000000001,-4.937028501622171,2.258766657116901,56.8623205702688,-4.937028501622171,2.258766657116901,56.8623205702688,2.254646330206598,0.09514824329971168,0.4492105770854571,13826.320023676042,-5572.945212188033,-319.44707546944056,-91300.75622893272,9211.946121266283,3639.0009090782496,-319.44707546944056,-91300.75622893272,32856.18996350181,3.402882193860576,-1457.5305630971393,152.2272707275297,0.2529923224534752,5.993389534224564,-0.12084520321920081,0.0003990826131717674,-0.008178643334898145,3638.8961710172443,75450.27369964732,2.570501604382798,3918.547427675098,3639.0009090782496,32856.18996350181,3.402882193860576,-1457.5305630971393,partially_achievable,42932.01817530222,2,-0.7500749895939466,-2.829285858341739,1.4212868531496814,0.09080090331983133,-0.7500099739963583,-5.12132423322326,2.3727899104214956,0.09079962270908142,6.501559758831377e-05,-2.2920383748815207,0.9515030572718142,-1.2806107499152564e-06
269.8999999999929,79.39839666136056,40001.43065551771,295.9774010384364,152.3455366715899,2,3,left-turn,15138.366742088216,34972.77060971202,300.0,152.4,23.232632257300722,0.30246589720780753,-6.000000000000001,-5.631259992041418,2.256727962568137,56.81541340392911,-5.631259992041418,2.256727962568137,56.81541340392911,2.2549274101040155,0.1013771258099729,0.44921095220389895,13826.33416627368,-5572.725719770767,-739.8742313072106,-91307.45628697041,9211.479693595045,3638.7539738242785,-739.8742313072106,-91307.45628697041,-32686.083543078264,6.889512042588702,1714.8552767402514,152.2273305671968,0.26955466372070713,5.99413984016111,0.09412785515913769,0.0004037393406557237,-0.006257874157177365,3638.506334383758,-56834.48216908663,8.319013400919204,2196.9610718934528,3638.7539738242785,-32686.083543078264,6.889512042588702,1714.8552767402514,partially_achievable,24153.210641811962,2,-0.750353049975248,2.878675766776739,-0.904245258814079,0.09079681409164976,-0.7504647054323681,5.17071414165826,-1.8380652794645456,0.09079517205749968,-0.00011165545712010783,2.2920383748815207,-0.9338200206504665,-1.6420341500816837e-06
269.9999999999929,87.66503998444675,40014.227303417036,295.9834132907324,152.34559931091925,2,3,left-turn,15152.37277453591,34978.777992493386,300.0,152.4,23.197704750109533,0.30201382178159947,-6.000000000000001,-5.093366044214313,2.255680335193347,56.779471694470246,-5.093366044214313,2.255680335193347,56.779471694470246,2.2548996001446193,0.09873019595288128,0.44921116756582224,13826.337628625839,-5572.552318039332,-313.3907278021071,-91309.89024860002,9210.926646455966,3638.374328416634,-313.3907278021071,-91309.89024860002,32832.84292141475,2.119978492026053,-1568.1911710591244,152.2274083480235,0.26251677796768014,5.994068900884829,-0.11978322071100864,0.0004213450900425511,-0.007837831913929215,3638.2168330367763,74986.30105699108,0.7745894221585274,3704.141597744476,3638.374328416634,32832.84292141475,2.119978492026053,-1568.1911710591244,partially_achievable,42481.8964671821,2,-0.7500913508282722,-2.829285858341739,1.4491180588247468,0.09079192332190458,-0.7499862652430953,-5.12132423322326,2.3941137312430447,0.09078995942784311,0.00010508558517685618,-2.2920383748815207,0.944995672418298,-1.9638940614713496e-06
270.0999999999929,95.9449855113269,40027.01535621417,295.9883146868805,152.34574211400994,2,3,left-turn,15166.382466481507,34984.7768360817,300.0,152.4,23.162777242918374,0.30164527426231114,-6.000000000000001,-5.781434309242356,2.253828286355515,56.73450352891928,-5.781434309242356,2.253828286355515,56.73450352891928,2.2551704065060454,0.10269645468722023,0.44921161363605,13826.357102752918,-5572.36177637303,-736.8436905292755,-91316.02680999125,9210.349078515046,3637.9873021420162,-736.8436905292755,-91316.02680999125,-32718.691140184597,5.899519754349037,1670.166002577921,152.22750418464406,0.2730630311261726,5.994793287814782,0.09507900693899066,0.00042342460158083955,-0.006063688973622151,3637.6935559786075,-57247.73935535893,7.369254154687255,2069.2882945364754,3637.9873021420162,-32718.691140184597,5.899519754349037,1670.166002577921,partially_achievable,24532.29518809499,2,-0.7503772368117545,2.878675766776739,-0.8936326852670926,0.09078684325083589,-0.7504920346481834,5.17071414165826,-1.8343668669075093,0.09078480334261622,-0.00011479783642887043,2.2920383748815207,-0.9407341816404167,-2.0399082196614904e-06
270.19999999999294,104.2280980977503,40039.801374660296,295.99375332084463,152.34582710177253,2,3,left-turn,15180.395812718847,34990.7671382477,300.0,152.4,23.127849735727185,0.30123633058103694,-6.000000000000001,-5.238045742642887,2.2529073441974043,56.699662179901715,-5.238045742642887,2.2529073441974043,56.699662179901715,2.255111393386446,0.0983871864430462,0.4492118919699982,13826.365376057387,-5572.26839115939,-307.5517443049194,-91317.3328095552,9209.74509110095,3637.4766999415588,-307.5517443049194,-91317.3328095552,32804.85567882963,1.9188671911180628,-1587.193579532398,152.22761537172155,0.2616051314068653,5.994640632898311,-0.11901291714669038,0.0004390702644089877,-0.007710346240200774,3637.286888058966,74670.197107441,0.841231764401229,3611.755486291582,3637.4766999415588,32804.85567882963,1.9188671911180628,-1587.193579532398,partially_achievable,42186.916046602135,2,-0.7501676202661315,-2.829285858341739,1.451241030827969,0.09078150133229015,-0.7500834485077819,-5.12132423322326,2.392827694250809,0.09077935627892321,8.417175834962709e-05,-2.2920383748815207,0.9415866634228398,-2.1450533669448157e-06
270.29999999999296,112.5246736629841,40052.57867193859,295.99805515579845,152.34599343280766,2,3,left-turn,15194.412808040397,34996.74889676534,300.0,152.4,23.092922228536,0.3009128655023538,-6.000000000000001,-5.921670110392621,2.2511156767114047,56.65541648083981,-5.921670110392621,2.2511156767114047,56.65541648083981,2.255363397929501,0.10098721477455741,0.44921240435791093,13826.389909370544,-5572.133394534569,-724.6748794180601,-91322.82038963832,9209.107709881164,3636.974315346595,-724.6748794180601,-91322.82038963832,-32737.168242075255,6.314285911917634,1653.7919544592464,152.22774318696145,0.26851872378229263,5.995316249253605,0.09569671998719917,0.0004403788171410362,-0.005971183642743791,3636.646386379134,-57481.734070151746,8.014787840916142,1992.0675780568783,3636.974315346595,-32737.168242075255,6.314285911917634,1653.7919544592464,partially_achievable,24746.878013602596,2,-0.7504983934147742,2.878675766776739,-0.8950894606663748,0.09077589076961481,-0.7506312157425792,5.17071414165826,-1.8372610938801894,0.09077363784189715,-0.00013282232780498227,2.2920383748815207,-0.9421716332138146,-2.2529277176608353e-06
270.399999999993,120.82459743882298,40065.35381417202,296.00289056107425,152.34610172410012,2,3,left-turn,15208.433447237274,35002.72210941171,300.0,152.4,23.057994721344812,0.3005492800288195,-6.000000000000001,-5.374720312806129,2.2502594399025613,56.621095806474514,-5.374720312806129,2.2502594399025613,56.621095806474514,2.2552721255551615,0.09552077405871767,0.4492127483291124,13826.403205946324,-5572.0959624574825,-290.1487539422425,-91323.33212704607,9208.442805042023,3636.3468425845404,-290.1487539422425,-91323.33212704607,32794.20831668262,2.549279052784895,-1602.4402930771837,152.2278858505842,0.2539839922612501,5.995078992227754,-0.1184917784137065,0.0004561075815888379,-0.007646837630418797,3636.128207347166,74485.74595601845,1.5744306614665646,3546.87496625956,3636.3468425845404,32794.20831668262,2.549279052784895,-1602.4402930771837,partially_achievable,42008.329642604745,2,-0.7503087709831318,-2.829285858341739,1.4466948772114776,0.0907700082973418,-0.7502326278836143,-5.12132423322326,2.387040997355749,0.09076764618402107,7.614309951742282e-05,-2.2920383748815207,0.9403461201442713,-2.36211332073355e-06
270.499999999993,129.13814523268496,40078.120107943345,296.0065686987567,152.3462921677906,2,3,left-turn,15222.457725099226,35008.68677396709,300.0,152.4,23.023067214153624,0.3002727122303546,-6.000000000000001,-6.055342835363752,2.248496836559839,56.57720714742134,-6.055342835363752,2.248496836559839,56.57720714742134,2.2555136182188216,0.09714605895131698,0.44921332863571845,13826.432936344863,-5571.977930243076,-703.0530509763134,-91328.64726860017,9207.716406424759,3635.738476181683,-703.0530509763134,-91328.64726860017,-32745.196392792124,6.953731969705294,1643.0334044698975,152.2280436164725,0.25830584581735594,5.995727817803949,0.09616987201792881,0.0004578407161780924,-0.005933571632115007,3635.3741413267344,-57645.08828198616,8.67573769699851,1938.5422929494966,3635.738476181683,-32745.196392792124,6.953731969705294,1643.0334044698975,partially_achievable,24901.645421363468,2,-0.7506437259880201,2.878675766776739,-0.9024165069645429,0.09076360493866303,-0.7507782275448779,5.17071414165826,-1.8457048107450935,0.09076103366282347,-0.0001345015568577912,2.2920383748815207,-0.9432883037805506,-2.5712758395662894e-06
270.59999999999303,137.45520325994596,40090.88413769518,296.0107684848855,152.3464247291076,2,3,left-turn,15236.485636414676,35014.64288821495,300.0,152.4,22.98813970696244,0.2999569204703762,-6.000000000000001,-5.505672478861528,2.247682650983773,56.54309309178767,-5.505672478861528,2.247682650983773,56.54309309178767,2.2553977527806977,0.09086039642272015,0.4492137409288265,13826.451474244166,-5571.972964227921,-265.9677850358425,-91328.66759736188,9206.971262697794,3634.9982984698736,-265.9677850358425,-91328.66759736188,32789.45065411965,3.113983748515716,-1608.157463545265,152.22821559894822,0.2415928513469763,5.995426273082075,-0.11805379301555877,0.00047408892016002094,-0.007628238411386814,3634.7479030679074,74336.6637948333,2.1359264879571924,3500.9616809539084,3634.9982984698736,32789.45065411965,3.113983748515716,-1608.157463545265,partially_achievable,41860.17223107293,2,-0.750453480006627,-2.829285858341739,1.4361483039569949,0.09075700853093568,-0.7503770865200099,-5.12132423322326,2.3752016194509395,0.09075435973603474,7.63934866171434e-05,-2.2920383748815207,0.9390533154939447,-2.6487949009446066e-06
270.69999999999305,145.78603376203858,40103.63919885737,296.0137969846855,152.3466394659577,2,3,left-turn,15250.517175970668,35020.59044994192,300.0,152.4,22.953212199771276,0.2997292004796762,-6.000000000000001,-6.183779739414444,2.245934122144617,56.499304201778614,-6.183779739414444,2.245934122144617,56.499304201778614,2.2556381418637357,0.0917763718530114,0.449214389554068,13826.486468640156,-5571.857134845096,-675.6221258694951,-91334.04917575806,9206.145222444728,3634.2880875996316,-675.6221258694951,-91334.04917575806,-32749.704413781154,7.485217580604947,1640.9905629576092,152.2284011347479,0.244028722080416,5.9960732576900915,0.09659312077483545,0.00047623828059992706,-0.005927302622641688,3633.8840373917747,-57791.777515030706,9.207539451104793,1896.304762860758,3634.2880875996316,-32749.704413781154,7.485217580604947,1640.9905629576092,partially_achievable,25043.37464633845,2,-0.7507884952810573,2.878675766776739,-0.9148758105665813,0.09074971680259093,-0.7509230210392169,5.17071414165826,-1.8589321733575683,0.09074678880091834,-0.00013452575815964263,2.2920383748815207,-0.944056362790987,-2.9280016725918845e-06
270.7999999999931,154.12052969657887,40116.39189075376,296.01732948050625,152.3467967330656,2,3,left-turn,15264.552338552929,35026.52945693781,300.0,152.4,22.91828469258009,0.2994635838541321,-6.000000000000001,-5.631681835402722,2.2451527942216236,56.46521699976141,-5.631681835402722,2.2451527942216236,56.46521699976141,2.2555040776771613,0.08486378869041566,0.4492148712924749,13826.51036864353,-5571.877939881597,-236.44096391940437,-91333.71524386227,9205.315376238772,3633.437436357175,-236.44096391940437,-91333.71524386227,32788.0229376367,3.615170078731724,-1608.0699342215585,152.22860062011043,0.22564876066419812,5.9957243687254405,-0.11764603613554594,0.0004929280067762864,-0.007629207514494899,3633.152911124088,74193.33456010823,2.6465911227490864,3459.422983474799,3633.437436357175,32788.0229376367,3.615170078731724,-1608.0699342215585,partially_achievable,41714.25794687765,2,-0.7506000937318955,-2.829285858341739,1.4212870024096822,0.09074236632248271,-0.7505244408791039,-5.12132423322326,2.3593757929420844,0.09073941472897379,7.565285279165224e-05,-2.2920383748815207,0.9380887905324022,-2.9515935089236e-06
270.8999999999931,162.4689411027769,40129.135496452654,296.0196815305637,152.34703565694585,2,3,left-turn,15278.59111894581,35032.45990699562,300.0,152.4,22.883357185388903,0.29928672771092524,-6.000000000000001,-6.307451474847376,2.2434157074307657,56.42141533604464,-6.307451474847376,2.2434157074307657,56.42141533604464,2.25575038667226,0.0852071537828094,0.4492155877866662,13826.55064307537,-5571.755459709282,-642.9547732224393,-91339.3255233569,9204.384123871147,3632.6286641618644,-642.9547732224393,-91339.3255233569,-32751.765129564978,7.969880395389495,1642.6746624613843,152.22881222817347,0.22656210668697502,5.99638813537327,0.09700529967179339,0.0004954429420726995,-0.005932550375196211,3632.182552683736,-57943.703513336244,9.69466360091613,1853.7394645009038,3632.6286641618644,-32751.765129564978,7.969880395389495,1642.6746624613843,partially_achievable,25192.822610007952,2,-0.750935586277844,2.878675766776739,-0.9308590190378769,0.09073413591196196,-0.7510703036849156,5.17071414165826,-1.875365884809035,0.09073083098141169,-0.00013471740707160507,2.2920383748815207,-0.9445068657711582,-3.3049305502713677e-06
270.9999999999931,170.82116541482176,40141.87663194921,296.02251600619365,152.34721770575237,2,3,left-turn,15292.63351193233,35038.38179791151,300.0,152.4,22.848429678197714,0.2990735968647349,-6.000000000000001,-5.752992080871845,2.2426678291687696,56.38728845350966,-5.752992080871845,2.2426678291687696,56.38728845350966,2.2556029301269023,0.07776864765492374,0.4492161390374657,13826.579959414821,-5571.795663494046,-202.0625388714305,-91338.74862540356,9203.465611615216,3631.669948121171,-202.0625388714305,-91338.74862540356,32788.71790055531,4.073681575408014,-1605.3042719794491,152.22903767563034,0.2067837030536295,5.996004631050517,-0.1172351846453333,0.0005125303195109035,-0.007636423761411541,3631.349771717541,74036.57828591054,3.1128349636104957,3414.5559241219057,3631.669948121171,32788.71790055531,4.073681575408014,-1605.3042719794491,partially_achievable,41552.19589612377,2,-0.7507486896816495,-2.829285858341739,1.4032140593865479,0.09072599554513926,-0.7506736411444052,-5.12132423322326,2.3404637146723055,0.09072272677173665,7.50485372443821e-05,-2.2920383748815207,0.9372496552857577,-3.268773402606562e-06
271.09999999999314,179.18743975113986,40154.608568111296,296.0241655331996,152.34748039838658,2,3,left-turn,15306.67951229416,35044.29512748485,300.0,152.4,22.81350217100653,0.29894956507646564,-6.000000000000001,-6.4264078302978564,2.2409462677366334,56.34343753275187,-6.4264078302978564,2.2409462677366334,56.34343753275187,2.255860607012169,0.07761547582196492,0.449216922034273,13826.625472298712,-5571.658283849305,-605.5980506741294,-91344.7184729016,9202.424573890285,3630.7662900409796,-605.5980506741294,-91344.7184729016,-32752.567131962773,8.394950024166004,1646.527551236308,152.22927374884293,0.20637678142136331,5.996699614013857,0.09743293332138164,0.0005153579505214106,-0.005940173027332796,3630.2767510407493,-58116.34632058715,10.11143384117932,1805.6497528599511,3630.7662900409796,-32752.567131962773,8.394950024166004,1646.527551236308,partially_achievable,25364.278381085394,2,-0.7510825661464038,2.878675766776739,-0.9496992037984753,0.09071678495231911,-0.7512166346142644,5.17071414165826,-1.8945141563474661,0.09071308642847019,-0.0001340684678605708,2.2920383748815207,-0.9448149525489908,-3.6985238489189998e-06
271.19999999999317,187.55766497659303,40167.337938601246,296.0262731940685,152.34768693809679,2,3,left-turn,15320.729114811651,35050.19989351818,300.0,152.4,22.77857466381534,0.29879108513504765,-6.000000000000001,-5.869498987414494,2.2402370905048876,56.30925663538291,-5.869498987414494,2.2402370905048876,56.30925663538291,2.2557033680183376,0.06970905761916063,0.4492175417931493,13826.660190107652,-5571.712874672208,-163.27661692108126,-91343.97684447016,9201.415585942552,3629.7027112703436,-163.27661692108126,-91343.97684447016,32790.56934666483,4.471478498734415,-1600.8385723357433,152.22952359186488,0.18535415971528268,5.996291038440308,-0.11680169881971805,0.000532757974015473,-0.0076429713004874476,3629.34635223991,73854.84947177614,3.513701447205662,3362.430649929405,3629.7027112703436,32790.56934666483,4.471478498734415,-1600.8385723357433,partially_achievable,41363.137509500244,2,-0.7508962676664305,-2.829285858341739,1.3824083249481096,0.09070783807233523,-0.7508214593034237,-5.12132423322326,2.3188687115622773,0.0907042454426707,7.480836300677307e-05,-2.2920383748815207,0.9364603866141676,-3.5926296645394373e-06
271.2999999999932,195.94206561561347,40180.058001581696,296.02719601550564,152.34797266395424,2,3,left-turn,15334.782314263784,35056.09609381718,300.0,152.4,22.74364715662418,0.29872169603742765,-6.000000000000001,-6.540431087611465,2.238538542857421,56.265359477497675,-6.540431087611465,2.238538542857421,56.265359477497675,2.255976520561188,0.06910291414033326,0.4492183890004063,13826.710839794187,-5571.554450644021,-563.8730600517122,-91350.39824366817,9200.263109689842,3628.708659045821,-563.8730600517122,-91350.39824366817,-32752.7461403639,8.749058166335544,1651.6959650727363,152.2297824584036,0.1837427889389651,5.997028103283584,0.09788990541216658,0.0005358087858707585,-0.005944726437989442,3628.1753980268086,-58318.04406347153,10.44856289540823,1748.9168020392808,3628.708659045821,-32752.7461403639,8.749058166335544,1651.6959650727363,partially_achievable,25565.48284247813,2,-0.7512268395224945,2.878675766776739,-0.9710232290839884,0.0906976318932404,-0.7513595810210393,5.17071414165826,-1.9160463019023268,0.09069353359060933,-0.00013274149854480832,2.2920383748815207,-0.9450230728183384,-4.09830263106703e-06
