shot_name,reference_id,section,identifier_kind,identifier,units,value,tolerance,issues
Positive aileron,NOTE1,output,signalName,aeroBodyForceCoefficient_X,nd,-0.004,1e-06,
Positive aileron,NOTE1,output,signalName,aeroBodyForceCoefficient_Y,nd,0.025305,1e-06,
Positive aileron,NOTE1,output,signalName,aeroBodyForceCoefficient_Z,nd,-0.416,1e-06,
Positive aileron,NOTE1,output,signalName,aeroBodyMomentCoefficient_Roll,nd,-0.06266,1e-06,
Positive aileron,NOTE1,output,signalName,aeroBodyMomentCoefficient_Pitch,nd,-0.0466,1e-06,
Positive aileron,NOTE1,output,signalName,aeroBodyMomentCoefficient_Yaw,nd,-0.011799842,1e-06,
Negative aileron,NOTE1,input,signalName,trueAirspeed,f_s,300.0,,
Negative aileron,NOTE1,input,signalName,angleOfAttack,deg,5.0,,
Negative aileron,NOTE1,input,signalName,angleOfSideslip,deg,0.0,,
Negative aileron,NOTE1,input,signalName,bodyAngularRate_Roll,rad_s,0.0,,
Negative aileron,NOTE1,input,signalName,bodyAngularRate_Pitch,rad_s,0.0,,
Negative aileron,NOTE1,input,signalName,bodyAngularRate_Yaw,rad_s,0.0,,
Negative aileron,NOTE1,input,signalName,elevatorDeflection,deg,0.0,,
Negative aileron,NOTE1,input,signalName,aileronDeflection,deg,-24.1,,
Negative aileron,NOTE1,input,signalName,rudderDeflection,deg,0.0,,
Negative aileron,NOTE1,input,signalName,bodyPositionOfCgWrtWingLeadingEdge_X,fracMAC,0.25,,
Negative aileron,NOTE1,internal,varID,vt,,300.0,,
Negative aileron,NOTE1,internal,varID,alpha,,5.0,,
Negative aileron,NOTE1,internal,varID,beta,,0.0,,
Negative aileron,NOTE1,internal,varID,p,,0.0,,
Negative aileron,NOTE1,internal,varID,q,,0.0,,
Negative aileron,NOTE1,internal,varID,r,,0.0,,
Negative aileron,NOTE1,internal,varID,el,,0.0,,
Negative aileron,NOTE1,internal,varID,ail,,-24.1,,
Negative aileron,NOTE1,internal,varID,rdr,,0.0,,
Negative aileron,NOTE1,internal,varID,xcg,,0.25,,
Negative aileron,NOTE1,internal,varID,rtd,,57.29577957855229,,
Negative aileron,NOTE1,internal,varID,xcgr,,0.35,,
Negative aileron,NOTE1,internal,varID,cbar,,11.32,,
Negative aileron,NOTE1,internal,varID,bspan,,30.0,,
Negative aileron,NOTE1,internal,varID,del,,0.0,,
Negative aileron,NOTE1,internal,varID,dail,,-1.205,,
Negative aileron,NOTE1,internal,varID,drdr,,0.0,,
Negative aileron,NOTE1,internal,varID,cxt,,-0.004,,
Negative aileron,NOTE1,internal,varID,cy0,,-0.025305000000000005,,
Negative aileron,NOTE1,internal,varID,czt,,-0.416,,
Negative aileron,NOTE1,internal,varID,cz1,,-0.416,,
Negative aileron,NOTE1,internal,varID,cl1,,0.06266000000000001,,
Negative aileron,NOTE1,internal,varID,cn1,,0.010845,,
Negative aileron,NOTE1,internal,varID,tvt,,600.0,,
Negative aileron,NOTE1,internal,varID,b2v,,0.05,,
Negative aileron,NOTE1,internal,varID,cq2v,,0.0,,
Negative aileron,NOTE1,internal,varID,absbeta,,0.0,,
Negative aileron,NOTE1,internal,varID,absCl0,,0.0,,
Negative aileron,NOTE1,internal,varID,absCn0,,0.0,,
Negative aileron,NOTE1,internal,varID,clt,,0.0,,
Negative aileron,NOTE1,internal,varID,cmt,,-0.005,,
Negative aileron,NOTE1,internal,varID,cnt,,0.0,,
Negative aileron,NOTE1,internal,varID,cxq,,1.34,,
Negative aileron,NOTE1,internal,varID,cyr,,0.958,,
Negative aileron,NOTE1,internal,varID,cyp,,0.11,,
Negative aileron,NOTE1,internal,varID,czq,,-31.4,,
Negative aileron,NOTE1,internal,varID,clr,,0.113,,
Negative aileron,NOTE1,internal,varID,clp,,-0.42,,
Negative aileron,NOTE1,internal,varID,cmq,,-5.26,,
Negative aileron,NOTE1,internal,varID,cnr,,-0.386,,
Negative aileron,NOTE1,internal,varID,cnp,,-0.012,,
Negative aileron,NOTE1,internal,varID,dclda,,-0.052,,
Negative aileron,NOTE1,internal,varID,dcldr,,0.014,,
Negative aileron,NOTE1,internal,varID,dcnda,,-0.009,,
Negative aileron,NOTE1,internal,varID,dcndr,,-0.045,,
Negative aileron,NOTE1,internal,varID,cx,,-0.004,,
Negative aileron,NOTE1,internal,varID,cy,,-0.025305000000000005,,
Negative aileron,NOTE1,internal,varID,cz,,-0.416,,
Negative aileron,NOTE1,internal,varID,cl,,0.06266000000000001,,
Negative aileron,NOTE1,internal,varID,cm,,-0.04659999999999999,,
Negative aileron,NOTE1,internal,varID,cn,,0.011799842,,
Negative aileron,NOTE1,output,signalName,aeroBodyForceCoefficient_X,nd,-0.004,1e-06,
Negative aileron,NOTE1,output,signalName,aeroBodyForceCoefficient_Y,nd,-0.025305,1e-06,
Negative aileron,NOTE1,output,signalName,aeroBodyForceCoefficient_Z,nd,-0.416,1e-06,
Negative aileron,NOTE1,output,signalName,aeroBodyMomentCoefficient_Roll,nd,0.06266,1e-06,
Negative aileron,NOTE1,output,signalName,aeroBodyMomentCoefficient_Pitch,nd,-0.0466,1e-06,
Negative aileron,NOTE1,output,signalName,aeroBodyMomentCoefficient_Yaw,nd,0.011799842,1e-06,
Positive rudder,NOTE1,input,signalName,trueAirspeed,f_s,300.0,,
Positive rudder,NOTE1,input,signalName,angleOfAttack,deg,5.0,,
Positive rudder,NOTE1,input,signalName,angleOfSideslip,deg,0.0,,
Positive rudder,NOTE1,input,signalName,bodyAngularRate_Roll,rad_s,0.0,,
Positive rudder,NOTE1,input,signalName,bodyAngularRate_Pitch,rad_s,0.0,,
Positive rudder,NOTE1,input,signalName,bodyAngularRate_Yaw,rad_s,0.0,,
Positive rudder,NOTE1,input,signalName,elevatorDeflection,deg,0.0,,
Positive rudder,NOTE1,input,signalName,aileronDeflection,deg,0.0,,
Positive rudder,NOTE1,input,signalName,rudderDeflection,deg,12.03,,
Positive rudder,NOTE1,input,signalName,bodyPositionOfCgWrtWingLeadingEdge_X,fracMAC,0.25,,
Positive rudder,NOTE1,internal,varID,vt,,300.0,,
Positive rudder,NOTE1,internal,varID,alpha,,5.0,,
Positive rudder,NOTE1,internal,varID,beta,,0.0,,
Positive rudder,NOTE1,internal,varID,p,,0.0,,
Positive rudder,NOTE1,internal,varID,q,,0.0,,
Positive rudder,NOTE1,internal,varID,r,,0.0,,
Positive rudder,NOTE1,internal,varID,el,,0.0,,
Positive rudder,NOTE1,internal,varID,ail,,0.0,,
Positive rudder,NOTE1,internal,varID,rdr,,12.03,,
Positive rudder,NOTE1,internal,varID,xcg,,0.25,,
Positive rudder,NOTE1,internal,varID,rtd,,57.29577957855229,,
Positive rudder,NOTE1,internal,varID,xcgr,,0.35,,
Positive rudder,NOTE1,internal,varID,cbar,,11.32,,
Positive rudder,NOTE1,internal,varID,bspan,,30.0,,
Positive rudder,NOTE1,internal,varID,del,,0.0,,
Positive rudder,NOTE1,internal,varID,dail,,0.0,,
Positive rudder,NOTE1,internal,varID,drdr,,0.40099999999999997,,
Positive rudder,NOTE1,internal,varID,cxt,,-0.004,,
Positive rudder,NOTE1,internal,varID,cy0,,0.034485999999999996,,
Positive rudder,NOTE1,internal,varID,czt,,-0.416,,
Positive rudder,NOTE1,internal,varID,cz1,,-0.416,,
Positive rudder,NOTE1,internal,varID,cl1,,0.005614,,
Positive rudder,NOTE1,internal,varID,cn1,,-0.018045,,
Positive rudder,NOTE1,internal,varID,tvt,,600.0,,
Positive rudder,NOTE1,internal,varID,b2v,,0.05,,
Positive rudder,NOTE1,internal,varID,cq2v,,0.0,,
Positive rudder,NOTE1,internal,varID,absbeta,,0.0,,
Positive rudder,NOTE1,internal,varID,absCl0,,0.0,,
Positive rudder,NOTE1,internal,varID,absCn0,,0.0,,
Positive rudder,NOTE1,internal,varID,clt,,0.0,,
Positive rudder,NOTE1,internal,varID,cmt,,-0.005,,
Positive rudder,NOTE1,internal,varID,cnt,,0.0,,
Positive rudder,NOTE1,internal,varID,cxq,,1.34,,
Positive rudder,NOTE1,internal,varID,cyr,,0.958,,
Positive rudder,NOTE1,internal,varID,cyp,,0.11,,
Positive rudder,NOTE1,internal,varID,czq,,-31.4,,
Positive rudder,NOTE1,internal,varID,clr,,0.113,,
Positive rudder,NOTE1,internal,varID,clp,,-0.42,,
Positive rudder,NOTE1,internal,varID,cmq,,-5.26,,
Positive rudder,NOTE1,internal,varID,cnr,,-0.386,,
Positive rudder,NOTE1,internal,varID,cnp,,-0.012,,
Positive rudder,NOTE1,internal,varID,dclda,,-0.052,,
Positive rudder,NOTE1,internal,varID,dcldr,,0.014,,
Positive rudder,NOTE1,internal,varID,dcnda,,-0.009,,
Positive rudder,NOTE1,internal,varID,dcndr,,-0.045,,
Positive rudder,NOTE1,internal,varID,cx,,-0.004,,
Positive rudder,NOTE1,internal,varID,cy,,0.034485999999999996,,
Positive rudder,NOTE1,internal,varID,cz,,-0.416,,
Positive rudder,NOTE1,internal,varID,cl,,0.005614,,
Positive rudder,NOTE1,internal,varID,cm,,-0.04659999999999999,,
Positive rudder,NOTE1,internal,varID,cn,,-0.01934627173333333,,
Positive rudder,NOTE1,output,signalName,aeroBodyForceCoefficient_X,nd,-0.004,1e-06,
Positive rudder,NOTE1,output,signalName,aeroBodyForceCoefficient_Y,nd,0.034486,1e-06,
Positive rudder,NOTE1,output,signalName,aeroBodyForceCoefficient_Z,nd,-0.416,1e-06,
Positive rudder,NOTE1,output,signalName,aeroBodyMomentCoefficient_Roll,nd,0.005614,1e-06,
Positive rudder,NOTE1,output,signalName,aeroBodyMomentCoefficient_Pitch,nd,-0.0466,1e-06,
Positive rudder,NOTE1,output,signalName,aeroBodyMomentCoefficient_Yaw,nd,-0.01934627173333,1e-06,
Negative rudder,NOTE1,input,signalName,trueAirspeed,f_s,300.0,,
Negative rudder,NOTE1,input,signalName,angleOfAttack,deg,5.0,,
Negative rudder,NOTE1,input,signalName,angleOfSideslip,deg,0.0,,
Negative rudder,NOTE1,input,signalName,bodyAngularRate_Roll,rad_s,0.0,,
Negative rudder,NOTE1,input,signalName,bodyAngularRate_Pitch,rad_s,0.0,,
Negative rudder,NOTE1,input,signalName,bodyAngularRate_Yaw,rad_s,0.0,,
Negative rudder,NOTE1,input,signalName,elevatorDeflection,deg,0.0,,
Negative rudder,NOTE1,input,signalName,aileronDeflection,deg,0.0,,
Negative rudder,NOTE1,input,signalName,rudderDeflection,deg,-12.03,,
Negative rudder,NOTE1,input,signalName,bodyPositionOfCgWrtWingLeadingEdge_X,fracMAC,0.25,,
Negative rudder,NOTE1,internal,varID,vt,,300.0,,
Negative rudder,NOTE1,internal,varID,alpha,,5.0,,
Negative rudder,NOTE1,internal,varID,beta,,0.0,,
Negative rudder,NOTE1,internal,varID,p,,0.0,,
Negative rudder,NOTE1,internal,varID,q,,0.0,,
Negative rudder,NOTE1,internal,varID,r,,0.0,,
Negative rudder,NOTE1,internal,varID,el,,0.0,,
Negative rudder,NOTE1,internal,varID,ail,,0.0,,
Negative rudder,NOTE1,internal,varID,rdr,,-12.03,,
Negative rudder,NOTE1,internal,varID,xcg,,0.25,,
Negative rudder,NOTE1,internal,varID,rtd,,57.29577957855229,,
Negative rudder,NOTE1,internal,varID,xcgr,,0.35,,
Negative rudder,NOTE1,internal,varID,cbar,,11.32,,
Negative rudder,NOTE1,internal,varID,bspan,,30.0,,
Negative rudder,NOTE1,internal,varID,del,,0.0,,
Negative rudder,NOTE1,internal,varID,dail,,0.0,,
Negative rudder,NOTE1,internal,varID,drdr,,-0.40099999999999997,,
Negative rudder,NOTE1,internal,varID,cxt,,-0.004,,
Negative rudder,NOTE1,internal,varID,cy0,,-0.034485999999999996,,
Negative rudder,NOTE1,internal,varID,czt,,-0.416,,
Negative rudder,NOTE1,internal,varID,cz1,,-0.416,,
Negative rudder,NOTE1,internal,varID,cl1,,-0.005614,,
Negative rudder,NOTE1,internal,varID,cn1,,0.018045,,
Negative rudder,NOTE1,internal,varID,tvt,,600.0,,
Negative rudder,NOTE1,internal,varID,b2v,,0.05,,
Negative rudder,NOTE1,internal,varID,cq2v,,0.0,,
Negative rudder,NOTE1,internal,varID,absbeta,,0.0,,
Negative rudder,NOTE1,internal,varID,absCl0,,0.0,,
Negative rudder,NOTE1,internal,varID,absCn0,,0.0,,
Negative rudder,NOTE1,internal,varID,clt,,0.0,,
Negative rudder,NOTE1,internal,varID,cmt,,-0.005,,
Negative rudder,NOTE1,internal,varID,cnt,,0.0,,
Negative rudder,NOTE1,internal,varID,cxq,,1.34,,
Negative rudder,NOTE1,internal,varID,cyr,,0.958,,
Negative rudder,NOTE1,internal,varID,cyp,,0.11,,
Negative rudder,NOTE1,internal,varID,czq,,-31.4,,
Negative rudder,NOTE1,internal,varID,clr,,0.113,,
Negative rudder,NOTE1,internal,varID,clp,,-0.42,,
Negative rudder,NOTE1,internal,varID,cmq,,-5.26,,
Negative rudder,NOTE1,internal,varID,cnr,,-0.386,,
Negative rudder,NOTE1,internal,varID,cnp,,-0.012,,
Negative rudder,NOTE1,internal,varID,dclda,,-0.052,,
Negative rudder,NOTE1,internal,varID,dcldr,,0.014,,
Negative rudder,NOTE1,internal,varID,dcnda,,-0.009,,
Negative rudder,NOTE1,internal,varID,dcndr,,-0.045,,
Negative rudder,NOTE1,internal,varID,cx,,-0.004,,
Negative rudder,NOTE1,internal,varID,cy,,-0.034485999999999996,,
Negative rudder,NOTE1,internal,varID,cz,,-0.416,,
Negative rudder,NOTE1,internal,varID,cl,,-0.005614,,
Negative rudder,NOTE1,internal,varID,cm,,-0.04659999999999999,,
Negative rudder,NOTE1,internal,varID,cn,,0.01934627173333333,,
Negative rudder,NOTE1,output,signalName,aeroBodyForceCoefficient_X,nd,-0.004,1e-06,
Negative rudder,NOTE1,output,signalName,aeroBodyForceCoefficient_Y,nd,-0.034486,1e-06,
Negative rudder,NOTE1,output,signalName,aeroBodyForceCoefficient_Z,nd,-0.416,1e-06,
Negative rudder,NOTE1,output,signalName,aeroBodyMomentCoefficient_Roll,nd,-0.005614,1e-06,
Negative rudder,NOTE1,output,signalName,aeroBodyMomentCoefficient_Pitch,nd,-0.0466,1e-06,
Negative rudder,NOTE1,output,signalName,aeroBodyMomentCoefficient_Yaw,nd,0.01934627173333,1e-06,
Aft CG,NOTE1,input,signalName,trueAirspeed,f_s,300.0,,
Aft CG,NOTE1,input,signalName,angleOfAttack,deg,5.0,,
Aft CG,NOTE1,input,signalName,angleOfSideslip,deg,0.0,,
Aft CG,NOTE1,input,signalName,bodyAngularRate_Roll,rad_s,0.0,,
Aft CG,NOTE1,input,signalName,bodyAngularRate_Pitch,rad_s,0.0,,
Aft CG,NOTE1,input,signalName,bodyAngularRate_Yaw,rad_s,0.0,,
Aft CG,NOTE1,input,signalName,elevatorDeflection,deg,0.0,,
Aft CG,NOTE1,input,signalName,aileronDeflection,deg,0.0,,
Aft CG,NOTE1,input,signalName,rudderDeflection,deg,0.0,,
Aft CG,NOTE1,input,signalName,bodyPositionOfCgWrtWingLeadingEdge_X,fracMAC,0.35,,
Aft CG,NOTE1,internal,varID,vt,,300.0,,
Aft CG,NOTE1,internal,varID,alpha,,5.0,,
Aft CG,NOTE1,internal,varID,beta,,0.0,,
Aft CG,NOTE1,internal,varID,p,,0.0,,
Aft CG,NOTE1,internal,varID,q,,0.0,,
Aft CG,NOTE1,internal,varID,r,,0.0,,
Aft CG,NOTE1,internal,varID,el,,0.0,,
Aft CG,NOTE1,internal,varID,ail,,0.0,,
Aft CG,NOTE1,internal,varID,rdr,,0.0,,
Aft CG,NOTE1,internal,varID,xcg,,0.35,,
Aft CG,NOTE1,internal,varID,rtd,,57.29577957855229,,
Aft CG,NOTE1,internal,varID,xcgr,,0.35,,
Aft CG,NOTE1,internal,varID,cbar,,11.32,,
Aft CG,NOTE1,internal,varID,bspan,,30.0,,
Aft CG,NOTE1,internal,varID,del,,0.0,,
Aft CG,NOTE1,internal,varID,dail,,0.0,,
Aft CG,NOTE1,internal,varID,drdr,,0.0,,
Aft CG,NOTE1,internal,varID,cxt,,-0.004,,
Aft CG,NOTE1,internal,varID,cy0,,0.0,,
Aft CG,NOTE1,internal,varID,czt,,-0.416,,
Aft CG,NOTE1,internal,varID,cz1,,-0.416,,
Aft CG,NOTE1,internal,varID,cl1,,0.0,,
Aft CG,NOTE1,internal,varID,cn1,,0.0,,
Aft CG,NOTE1,internal,varID,tvt,,600.0,,
Aft CG,NOTE1,internal,varID,b2v,,0.05,,
Aft CG,NOTE1,internal,varID,cq2v,,0.0,,
Aft CG,NOTE1,internal,varID,absbeta,,0.0,,
Aft CG,NOTE1,internal,varID,absCl0,,0.0,,
Aft CG,NOTE1,internal,varID,absCn0,,0.0,,
Aft CG,NOTE1,internal,varID,clt,,0.0,,
Aft CG,NOTE1,internal,varID,cmt,,-0.005,,
Aft CG,NOTE1,internal,varID,cnt,,0.0,,
Aft CG,NOTE1,internal,varID,cxq,,1.34,,
Aft CG,NOTE1,internal,varID,cyr,,0.958,,
Aft CG,NOTE1,internal,varID,cyp,,0.11,,
Aft CG,NOTE1,internal,varID,czq,,-31.4,,
Aft CG,NOTE1,internal,varID,clr,,0.113,,
Aft CG,NOTE1,internal,varID,clp,,-0.42,,
Aft CG,NOTE1,internal,varID,cmq,,-5.26,,
Aft CG,NOTE1,internal,varID,cnr,,-0.386,,
Aft CG,NOTE1,internal,varID,cnp,,-0.012,,
Aft CG,NOTE1,internal,varID,dclda,,-0.052,,
Aft CG,NOTE1,internal,varID,dcldr,,0.014,,
Aft CG,NOTE1,internal,varID,dcnda,,-0.009,,
Aft CG,NOTE1,internal,varID,dcndr,,-0.045,,
Aft CG,NOTE1,internal,varID,cx,,-0.004,,
Aft CG,NOTE1,internal,varID,cy,,0.0,,
Aft CG,NOTE1,internal,varID,cz,,-0.416,,
Aft CG,NOTE1,internal,varID,cl,,0.0,,
Aft CG,NOTE1,internal,varID,cm,,-0.005,,
Aft CG,NOTE1,internal,varID,cn,,0.0,,
Aft CG,NOTE1,output,signalName,aeroBodyForceCoefficient_X,nd,-0.004,1e-06,
Aft CG,NOTE1,output,signalName,aeroBodyForceCoefficient_Y,nd,0.0,1e-06,
Aft CG,NOTE1,output,signalName,aeroBodyForceCoefficient_Z,nd,-0.416,1e-06,
Aft CG,NOTE1,output,signalName,aeroBodyMomentCoefficient_Roll,nd,0.0,1e-06,
Aft CG,NOTE1,output,signalName,aeroBodyMomentCoefficient_Pitch,nd,-0.005,1e-06,
Aft CG,NOTE1,output,signalName,aeroBodyMomentCoefficient_Yaw,nd,0.0,1e-06,
Skewed inputs,NOTE1,input,signalName,trueAirspeed,f_s,300.0,,
Skewed inputs,NOTE1,input,signalName,angleOfAttack,deg,16.2,,
Skewed inputs,NOTE1,input,signalName,angleOfSideslip,deg,-3.24,,
Skewed inputs,NOTE1,input,signalName,bodyAngularRate_Roll,rad_s,0.56,,
Skewed inputs,NOTE1,input,signalName,bodyAngularRate_Pitch,rad_s,-0.76,,
Skewed inputs,NOTE1,input,signalName,bodyAngularRate_Yaw,rad_s,-0.94,,
Skewed inputs,NOTE1,input,signalName,elevatorDeflection,deg,4.567,,
Skewed inputs,NOTE1,input,signalName,aileronDeflection,deg,7.654,,
Skewed inputs,NOTE1,input,signalName,rudderDeflection,deg,-2.991,,
Skewed inputs,NOTE1,input,signalName,bodyPositionOfCgWrtWingLeadingEdge_X,fracMAC,0.123,,
Skewed inputs,NOTE1,internal,varID,vt,,300.0,,
Skewed inputs,NOTE1,internal,varID,alpha,,16.2,,
Skewed inputs,NOTE1,internal,varID,beta,,-3.24,,
Skewed inputs,NOTE1,internal,varID,p,,0.56,,
Skewed inputs,NOTE1,internal,varID,q,,-0.76,,
Skewed inputs,NOTE1,internal,varID,r,,-0.94,,
Skewed inputs,NOTE1,internal,varID,el,,4.567,,
Skewed inputs,NOTE1,internal,varID,ail,,7.654,,
Skewed inputs,NOTE1,internal,varID,rdr,,-2.991,,
Skewed inputs,NOTE1,internal,varID,xcg,,0.123,,
Skewed inputs,NOTE1,internal,varID,rtd,,57.29577957855229,,
Skewed inputs,NOTE1,internal,varID,xcgr,,0.35,,
Skewed inputs,NOTE1,internal,varID,cbar,,11.32,,
Skewed inputs,NOTE1,internal,varID,bspan,,30.0,,
Skewed inputs,NOTE1,internal,varID,del,,0.18268,,
Skewed inputs,NOTE1,internal,varID,dail,,0.3827,,
Skewed inputs,NOTE1,internal,varID,drdr,,-0.0997,,
Skewed inputs,NOTE1,internal,varID,cxt,,0.08915927333333333,,
Skewed inputs,NOTE1,internal,varID,cy0,,0.0642625,,
Skewed inputs,NOTE1,internal,varID,czt,,-1.12812,,
Skewed inputs,NOTE1,internal,varID,cz1,,-1.15922175221835,,
Skewed inputs,NOTE1,internal,varID,cl1,,-0.004913040127999998,,
Skewed inputs,NOTE1,internal,varID,cn1,,-0.008683799472,,
Skewed inputs,NOTE1,internal,varID,tvt,,600.0,,
Skewed inputs,NOTE1,internal,varID,b2v,,0.05,,
Skewed inputs,NOTE1,internal,varID,cq2v,,-0.014338666666666666,,
Skewed inputs,NOTE1,internal,varID,absbeta,,3.24,,
Skewed inputs,NOTE1,internal,varID,absCl0,,-0.014256,,
Skewed inputs,NOTE1,internal,varID,absCn0,,0.0108864,,
Skewed inputs,NOTE1,internal,varID,clt,,0.014256,,
Skewed inputs,NOTE1,internal,varID,cmt,,-0.03276327333333335,,
Skewed inputs,NOTE1,internal,varID,cnt,,-0.0108864,,
Skewed inputs,NOTE1,internal,varID,cxq,,2.874,,
Skewed inputs,NOTE1,internal,varID,cyr,,0.9368,,
Skewed inputs,NOTE1,internal,varID,cyp,,0.25432000000000005,,
Skewed inputs,NOTE1,internal,varID,czq,,-29.979999999999997,,
Skewed inputs,NOTE1,internal,varID,clr,,0.25136000000000003,,
Skewed inputs,NOTE1,internal,varID,clp,,-0.36396,,
Skewed inputs,NOTE1,internal,varID,cmq,,-6.412,,
Skewed inputs,NOTE1,internal,varID,cnr,,-0.47628000000000004,,
Skewed inputs,NOTE1,internal,varID,cnp,,-0.006239999999999982,,
Skewed inputs,NOTE1,internal,varID,dclda,,-0.046883999999999995,,
Skewed inputs,NOTE1,internal,varID,dcldr,,0.01230224,,
Skewed inputs,NOTE1,internal,varID,dcnda,,-0.005441279999999999,,
Skewed inputs,NOTE1,internal,varID,dcndr,,-0.04297872,,
Skewed inputs,NOTE1,internal,varID,cx,,0.04794994533333333,,
Skewed inputs,NOTE1,internal,varID,cy,,0.027353860000000008,,
Skewed inputs,NOTE1,internal,varID,cz,,-0.7293485255516835,,
Skewed inputs,NOTE1,internal,varID,cl,,-0.026917840128000005,,
Skewed inputs,NOTE1,internal,varID,cm,,-0.10638585796689881,,
Skewed inputs,NOTE1,internal,varID,cn,,0.011183654767653334,,
Skewed inputs,NOTE1,output,signalName,aeroBodyForceCoefficient_X,nd,0.04794994533333,1e-06,
Skewed inputs,NOTE1,output,signalName,aeroBodyForceCoefficient_Y,nd,0.02735386,1e-06,
Skewed inputs,NOTE1,output,signalName,aeroBodyForceCoefficient_Z,nd,-0.72934852554344,1e-06,
Skewed inputs,NOTE1,output,signalName,aeroBodyMomentCoefficient_Roll,nd,-0.026917840128,1e-06,
Skewed inputs,NOTE1,output,signalName,aeroBodyMomentCoefficient_Pitch,nd,-0.10638585796503,1e-06,
Skewed inputs,NOTE1,output,signalName,aeroBodyMomentCoefficient_Yaw,nd,0.01118365476765,1e-06,
