table_id,declared_id,name,function_name,source_kind,dimensions,shape,breakpoint_ids,flat_index,coordinates,value,issues
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,0,"[-30.0,-10.0]",0.001,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,1,"[-30.0,-5.0]",-0.027,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,2,"[-30.0,0.0]",-0.017,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,3,"[-30.0,5.0]",-0.013,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,4,"[-30.0,10.0]",-0.012,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,5,"[-30.0,15.0]",-0.016,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,6,"[-30.0,20.0]",0.001,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,7,"[-30.0,25.0]",0.017,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,8,"[-30.0,30.0]",0.011,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,9,"[-30.0,35.0]",0.017,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,10,"[-30.0,40.0]",0.008,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,11,"[-30.0,45.0]",0.016,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,12,"[-20.0,-10.0]",0.002,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,13,"[-20.0,-5.0]",-0.014,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,14,"[-20.0,0.0]",-0.016,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,15,"[-20.0,5.0]",-0.016,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,16,"[-20.0,10.0]",-0.014,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,17,"[-20.0,15.0]",-0.019,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,18,"[-20.0,20.0]",-0.021,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,19,"[-20.0,25.0]",0.002,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,20,"[-20.0,30.0]",0.012,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,21,"[-20.0,35.0]",0.016,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,22,"[-20.0,40.0]",0.015,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,23,"[-20.0,45.0]",0.011,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,24,"[-10.0,-10.0]",-0.006,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,25,"[-10.0,-5.0]",-0.008,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,26,"[-10.0,0.0]",-0.006,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,27,"[-10.0,5.0]",-0.006,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,28,"[-10.0,10.0]",-0.005,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,29,"[-10.0,15.0]",-0.008,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,30,"[-10.0,20.0]",-0.005,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,31,"[-10.0,25.0]",0.007,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,32,"[-10.0,30.0]",0.004,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,33,"[-10.0,35.0]",0.007,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,34,"[-10.0,40.0]",0.006,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,35,"[-10.0,45.0]",0.006,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,36,"[0.0,-10.0]",-0.011,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,37,"[0.0,-5.0]",-0.011,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,38,"[0.0,0.0]",-0.01,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,39,"[0.0,5.0]",-0.009,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,40,"[0.0,10.0]",-0.008,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,41,"[0.0,15.0]",-0.006,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,42,"[0.0,20.0]",0.0,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,43,"[0.0,25.0]",0.004,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,44,"[0.0,30.0]",0.007,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,45,"[0.0,35.0]",0.01,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,46,"[0.0,40.0]",0.004,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,47,"[0.0,45.0]",0.01,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,48,"[10.0,-10.0]",-0.015,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,49,"[10.0,-5.0]",-0.015,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,50,"[10.0,0.0]",-0.014,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,51,"[10.0,5.0]",-0.012,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,52,"[10.0,10.0]",-0.011,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,53,"[10.0,15.0]",-0.008,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,54,"[10.0,20.0]",-0.002,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,55,"[10.0,25.0]",0.002,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,56,"[10.0,30.0]",0.006,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,57,"[10.0,35.0]",0.012,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,58,"[10.0,40.0]",0.011,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,59,"[10.0,45.0]",0.011,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,60,"[20.0,-10.0]",-0.024,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,61,"[20.0,-5.0]",-0.01,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,62,"[20.0,0.0]",-0.004,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,63,"[20.0,5.0]",-0.002,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,64,"[20.0,10.0]",-0.001,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,65,"[20.0,15.0]",0.003,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,66,"[20.0,20.0]",0.014,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,67,"[20.0,25.0]",0.006,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,68,"[20.0,30.0]",-0.001,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,69,"[20.0,35.0]",0.004,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,70,"[20.0,40.0]",0.004,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,71,"[20.0,45.0]",0.006,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,72,"[30.0,-10.0]",-0.022,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,73,"[30.0,-5.0]",0.002,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,74,"[30.0,0.0]",-0.003,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,75,"[30.0,5.0]",-0.005,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,76,"[30.0,10.0]",-0.003,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,77,"[30.0,15.0]",-0.001,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,78,"[30.0,20.0]",-0.009,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,79,"[30.0,25.0]",-0.009,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,80,"[30.0,30.0]",-0.001,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,81,"[30.0,35.0]",0.003,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,82,"[30.0,40.0]",-0.002,
dnda_table_def,dnda_table_def,dnda_table,dnda,inline-function,2,"[7,12]",BETA2;ALPHA1,83,"[30.0,45.0]",0.001,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,0,"[-30.0,-10.0]",-0.018,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,1,"[-30.0,-5.0]",-0.052,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,2,"[-30.0,0.0]",-0.052,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,3,"[-30.0,5.0]",-0.052,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,4,"[-30.0,10.0]",-0.054,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,5,"[-30.0,15.0]",-0.049,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,6,"[-30.0,20.0]",-0.059,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,7,"[-30.0,25.0]",-0.051,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,8,"[-30.0,30.0]",-0.03,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,9,"[-30.0,35.0]",-0.037,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,10,"[-30.0,40.0]",-0.026,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,11,"[-30.0,45.0]",-0.013,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,12,"[-20.0,-10.0]",-0.028,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,13,"[-20.0,-5.0]",-0.051,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,14,"[-20.0,0.0]",-0.043,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,15,"[-20.0,5.0]",-0.046,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,16,"[-20.0,10.0]",-0.045,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,17,"[-20.0,15.0]",-0.049,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,18,"[-20.0,20.0]",-0.057,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,19,"[-20.0,25.0]",-0.052,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,20,"[-20.0,30.0]",-0.03,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,21,"[-20.0,35.0]",-0.033,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,22,"[-20.0,40.0]",-0.03,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,23,"[-20.0,45.0]",-0.008,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,24,"[-10.0,-10.0]",-0.037,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,25,"[-10.0,-5.0]",-0.041,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,26,"[-10.0,0.0]",-0.038,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,27,"[-10.0,5.0]",-0.04,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,28,"[-10.0,10.0]",-0.04,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,29,"[-10.0,15.0]",-0.038,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,30,"[-10.0,20.0]",-0.037,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,31,"[-10.0,25.0]",-0.03,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,32,"[-10.0,30.0]",-0.027,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,33,"[-10.0,35.0]",-0.024,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,34,"[-10.0,40.0]",-0.019,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,35,"[-10.0,45.0]",-0.013,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,36,"[0.0,-10.0]",-0.048,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,37,"[0.0,-5.0]",-0.045,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,38,"[0.0,0.0]",-0.045,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,39,"[0.0,5.0]",-0.045,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,40,"[0.0,10.0]",-0.044,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,41,"[0.0,15.0]",-0.045,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,42,"[0.0,20.0]",-0.047,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,43,"[0.0,25.0]",-0.048,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,44,"[0.0,30.0]",-0.049,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,45,"[0.0,35.0]",-0.045,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,46,"[0.0,40.0]",-0.033,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,47,"[0.0,45.0]",-0.016,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,48,"[10.0,-10.0]",-0.043,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,49,"[10.0,-5.0]",-0.044,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,50,"[10.0,0.0]",-0.041,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,51,"[10.0,5.0]",-0.041,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,52,"[10.0,10.0]",-0.04,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,53,"[10.0,15.0]",-0.038,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,54,"[10.0,20.0]",-0.034,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,55,"[10.0,25.0]",-0.035,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,56,"[10.0,30.0]",-0.035,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,57,"[10.0,35.0]",-0.029,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,58,"[10.0,40.0]",-0.022,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,59,"[10.0,45.0]",-0.009,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,60,"[20.0,-10.0]",-0.052,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,61,"[20.0,-5.0]",-0.034,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,62,"[20.0,0.0]",-0.036,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,63,"[20.0,5.0]",-0.036,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,64,"[20.0,10.0]",-0.035,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,65,"[20.0,15.0]",-0.028,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,66,"[20.0,20.0]",-0.024,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,67,"[20.0,25.0]",-0.023,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,68,"[20.0,30.0]",-0.02,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,69,"[20.0,35.0]",-0.016,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,70,"[20.0,40.0]",-0.01,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,71,"[20.0,45.0]",-0.014,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,72,"[30.0,-10.0]",-0.062,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,73,"[30.0,-5.0]",-0.034,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,74,"[30.0,0.0]",-0.027,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,75,"[30.0,5.0]",-0.028,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,76,"[30.0,10.0]",-0.027,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,77,"[30.0,15.0]",-0.027,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,78,"[30.0,20.0]",-0.023,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,79,"[30.0,25.0]",-0.023,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,80,"[30.0,30.0]",-0.019,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,81,"[30.0,35.0]",-0.009,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,82,"[30.0,40.0]",-0.025,
dndr_table_def,dndr_table_def,dndr_table,dndr,inline-function,2,"[7,12]",BETA2;ALPHA1,83,"[30.0,45.0]",-0.01,
