time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,p_rad_s,q_rad_s,r_rad_s,source_force_x_n,source_force_y_n,source_force_z_n,dynamic_pressure_pa,mach,aero_alpha_deg,aero_beta_deg,control_path,response_profile_id,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,allocation_status,allocation_residual_norm,saturation_count
169.0,3235.8911720765327,24654.04852621286,305.768695636046,152.4,2,3,left-turn,3806.375267319387,24324.68307278755,300.0,152.4,27.918534695438815,0.0,-20.0,-69.1358024691358,2.1452348297818378,27.79654264695237,-1.4,-1.143773720424269e-17,-0.021291629073411412,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,3.752287541553612e-21,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
170.0,3363.996095097929,24736.600865354052,305.768695636046,152.4,2,3,left-turn,3941.7875138033396,24394.600210154338,300.0,152.4,26.698614210574306,0.0,-20.0,11.078288849179446,2.1452348297818387,26.57662216208786,1.4,1.1437737204242687e-17,-0.021291629073411453,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,2.5015250277024077e-21,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
171.0,3493.829522328563,24816.40713812473,305.768695636046,152.4,2,3,left-turn,4078.6576052765563,24461.618570739403,300.0,152.4,25.4786937257098,0.0,-20.0,-69.1358024691358,2.1452348297818378,25.356701677223356,-1.4,-1.143773720424269e-17,-0.02129162907341146,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,1.6676833518016049e-21,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
172.0,3625.332598386385,24893.431166760805,305.768695636046,152.4,2,3,left-turn,4216.923496289714,24525.707774024624,300.0,152.4,24.258773240845315,0.0,-20.0,11.078288849179446,2.1452348297818387,24.13678119235887,1.4,1.1437737204242687e-17,-0.02129162907341102,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,1.1117889012010701e-21,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
173.0,3758.4457109477,24967.63803480035,305.768695636046,152.4,2,3,left-turn,4356.52250865475,24586.838767326746,300.0,152.4,23.03885275598081,0.0,-20.0,-69.1358024691358,2.1452348297818378,22.916860707494365,-1.4,-1.143773720424269e-17,-0.021291629073411412,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,7.411926008007133e-22,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
174.0,3893.1085177870978,25038.99410289645,305.768695636046,152.4,2,3,left-turn,4497.391359857898,24644.98383896744,300.0,152.4,21.8189322711163,0.0,-20.0,11.078288849179446,2.1452348297818387,21.696940222629856,1.4,1.1437737204242687e-17,-0.021291629073411453,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,4.941284005338089e-22,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
175.0,4029.2599741438444,25107.467024054647,305.768695636046,152.4,2,3,left-turn,4639.466191746704,24700.11663083548,300.0,152.4,20.59901178625182,0.0,-20.0,-69.1358024691358,2.1452348297818378,20.477019737765374,-1.4,-1.143773720424269e-17,-0.02129162907341102,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,3.2941893368920594e-22,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
176.0,4166.838360403479,25173.025758287353,305.768695636046,152.4,2,3,left-turn,4782.682599477954,24752.212150335272,300.0,152.4,19.37909130138731,0.0,-20.0,11.078288849179446,2.1452348297818387,19.25709925290087,1.4,1.1437737204242687e-17,-0.021291629073411412,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,2.196126224594706e-22,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
177.0,4305.781310082939,25235.640586677848,305.768695636046,152.4,2,3,left-turn,4926.975660713447,24801.24678171644,300.0,152.4,18.159170816522803,0.0,-20.0,-69.1358024691358,2.1452348297818378,18.03717876803636,-1.4,-1.143773720424269e-17,-0.021291629073411453,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,1.464084149729804e-22,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
178.0,4446.025838107154,25295.28312484705,305.768695636046,152.4,2,3,left-turn,5072.279965050357,24847.198296779206,300.0,152.4,16.939250331658293,0.0,-20.0,11.078288849179446,2.1452348297818387,16.817258283171853,1.4,1.1437737204242687e-17,-0.02129162907341146,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,9.760560998198695e-23,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
179.0,4587.508369364763,25351.92633581659,305.768695636046,152.4,2,3,left-turn,5218.529643672829,24890.045864950815,300.0,152.4,15.719329846793812,0.0,-20.0,-69.1358024691358,2.1452348297818378,15.597337798307368,-1.4,-1.143773720424269e-17,-0.02129162907341102,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,6.507040665465796e-23,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
180.0,4730.164767530343,25405.54454226201,305.768695636046,152.4,2,3,left-turn,5365.6583992113965,24929.770062728356,300.0,152.4,14.499409361929304,0.0,-20.0,11.078288849179446,2.1452348297818387,14.37741731344286,1.4,1.1437737204242687e-17,-0.021291629073411412,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,4.33802711031053e-23,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
181.0,4873.93036414036,25456.11343815035,305.768695636046,152.4,2,3,left-turn,5513.599535796661,24966.352882483763,300.0,152.4,13.279488877064797,0.0,-20.0,-69.1358024691358,2.1452348297818378,13.157496828578353,-1.4,-1.143773720424269e-17,-0.021291629073411453,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,2.8920180735403536e-23,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
182.0,5018.739987909822,25503.610099756686,305.768695636046,152.4,2,3,left-turn,5662.2859892936185,24999.77774062698,300.0,152.4,12.059568392200289,0.0,-20.0,11.078288849179446,2.1452348297818387,11.937576343713845,1.4,1.1437737204242687e-17,-0.02129162907341146,483.9372085262694,0.0,-36312.429249613735,13823.334727577547,0.44942150481041276,1.9280120490269024e-23,0.0,pseudo_6dof_kinematic_bridge,f16_s119.attitude_response_p6dof.v1,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
