time_s,north_m,east_m,altitude_m,speed_m_s,mach,mass_kg,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,heading_rad,flight_path_angle_rad,p_rad_s,q_rad_s,r_rad_s,dynamic_pressure_pa,lift_n,drag_n,thrust_n,required_thrust_n,fuel_flow_kg_s,thrust_margin_n,side_force_n,roll_moment_nm,pitch_moment_nm,yaw_moment_nm,control_path,response_profile_id,allocation_status,allocation_residual_norm,saturation_count,throttle_ratio,flight_path_angle_command_rad,aileron_rad,elevator_rad,rudder_rad,control_effectivity_source
10.0,1.4157960768750325e-13,2312.170460676115,10528.791142646109,230.29801473469792,0.7750883391705903,59993.142447957245,0,1,outbound-climb,0.0,2301.542,10540.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.114686294256589,90.0,1.5707963267948966,0.016399292096796594,0.0,-5.8675596363228714e-05,0.0,10324.758061102206,588331.7503872599,33797.77172395545,33612.84084813715,33797.77172395545,0.7081926975783968,12352.343325011621,0.0,-2.402129121879584e-36,-333.1249641332284,2.0064826373143969e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7090692934252298,0.016399292096796594,2.3409907592003427e-28,0.020044555822136875,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
11.0,1.556793408314278e-13,2542.4365774657285,10532.624033118733,230.1179076463648,0.7745257540389918,59992.435285004096,0,1,outbound-climb,0.0,2531.6962,10544.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.1214735970501275,90.0,1.5707963267948966,0.01664394479425299,0.0,0.00011846078107705633,0.0,10303.926293712648,588324.8154876854,33774.85453020352,33822.495783270584,33774.85453020352,0.7123689038906117,12369.012696878584,0.0,-2.3972824615694304e-36,-354.0081272130519,2.0024342538729296e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7140418818137886,0.01664394479425299,2.3409907592003427e-28,0.020036183577843068,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
12.0,1.697680038564948e-13,2772.521905494611,10536.496144349381,229.93974362096054,0.7739700915580208,59991.72395934511,0,1,outbound-climb,0.0,2761.8504000000003,10548.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.1307795682848436,90.0,1.5707963267948966,0.016827434317345288,0.0,0.00016241983814167975,0.0,10283.221655543472,588317.8397659117,33752.0758455752,34029.78245424645,33752.0758455752,0.71649793573628,12385.050344196243,0.0,-2.392465378785522e-36,-241.22098336777202,1.9984105763443644e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.718969231889064,0.016827434317345288,2.3409907592003427e-28,0.020019621260259288,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
13.0,1.8384572628906847e-13,3002.4285600888193,10540.396896811724,229.76396997111945,0.773422737533635,59991.00851400555,0,1,outbound-climb,0.0,2992.0046,10552.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.1380684303432902,90.0,1.5707963267948966,0.01696505145966451,0.0,0.00012721464164358392,0.0,10262.69722043042,588310.8236438725,33729.49357606996,34234.15786532087,33729.49357606996,0.720568976950966,12400.493512858448,0.0,-2.3876902215369534e-36,-103.62102431025153,1.9944219189393862e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7238372660141095,0.01696505145966451,2.3409907592003427e-28,0.02000486931092537,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
14.0,1.979126625298929e-13,3232.159062803861,10544.318378570404,229.59090163789676,0.7728846631155533,59990.28900380144,0,1,outbound-climb,0.0,3222.1588,10556.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.1418622744835325,90.0,1.5707963267948966,0.017068264316403927,0.0,6.621507155472265e-05,0.0,10242.390827361622,588303.7676591293,33707.14878414722,34435.239790069856,33707.14878414722,0.7245744138030705,12415.372874502187,0.0,-2.3829657933360966e-36,-1.8735866109994683,1.9904756351739076e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7286359843051828,0.017068264316403927,2.3409907592003427e-28,0.019996100347453808,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
15.0,2.1196898431947494e-13,3461.7162183750615,10548.25467644559,229.42075475126956,0.7723565299623991,59989.56549189595,0,1,outbound-climb,0.0,3452.313,10560.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.1426633107210862,90.0,1.5707963267948966,0.01714567395895849,0.0,1.3980719773099004e-05,0.0,10222.328945143541,588296.6724311013,33685.069988598756,34632.76594417598,33685.069988598756,0.7285090217391086,12429.714132779423,0.0,-2.3782982523408913e-36,47.44113166015368,1.9865768689167028e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7333584316860261,0.01714567395895849,2.3409907592003427e-28,0.019993243124532985,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
16.0,2.260148751416361e-13,3691.1030233206257,10552.20137475024,229.25367178599572,0.7718387690789045,59988.838047229074,0,1,outbound-climb,0.0,3682.4672,10564.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.1417501066029971,90.0,1.5707963267948966,0.017203731190874413,0.0,-1.5938418603421344e-05,0.0,10202.529567040343,588289.538635859,33663.276380150746,34826.563397828686,33663.276380150746,0.7323693560962298,12443.539228826747,0.0,-2.3736917848134848e-36,54.5759710165443,1.9827291169249775e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7379999236760566,0.017203731190874413,2.3409907592003427e-28,0.0199942140410224,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
17.0,2.4005052606836997e-13,3920.3225980830152,10556.155179640513,229.08974041520383,0.7713316399090717,59988.106742601536,0,1,outbound-climb,0.0,3912.6214,10568.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.1403306445418042,90.0,1.5707963267948966,0.017247274114811355,0.0,-2.4774286574964534e-05,0.0,10183.004378459675,588282.3669873334,33641.780225384085,35016.52566567402,33641.780225384085,0.7361532957471302,12456.867243151406,0.0,-2.369149109447898e-36,39.0616043791624,1.978934650105944e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7425574662369978,0.017247274114811355,2.3409907592003427e-28,0.019996685880045734,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
18.0,2.5407613267846473e-13,4149.378136706232,10560.113637614702,228.92900763835348,0.7708352746229131,59987.37165324892,0,1,outbound-climb,0.0,4142.7756,10572.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.1391602588491345,90.0,1.5707963267948966,0.017279931307764063,0.0,-2.0427083855317952e-05,0.0,10163.76037994083,588275.1582233335,33620.58866329187,35202.59555148665,33620.58866329187,0.7398597013757374,12469.715068966769,0.0,-2.36467185496988e-36,18.093683208495207,1.9751948289234958e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7470293211343787,0.017279931307764063,2.3409907592003427e-28,0.019999021257690597,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
19.0,2.6809189277712135e-13,4378.272869594359,10564.07492457155,228.7714903658814,0.7703497112997324,59986.632855783006,0,1,outbound-climb,0.0,4372.9298,10576.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.1385151635201485,90.0,1.5707963267948966,0.01730442420247859,0.0,-1.1259037480043857e-05,0.0,10144.80110205959,588267.9130951643,33599.70504750507,35384.75230531481,33599.70504750507,0.7434881596548882,12482.097914236547,0.0,-2.3602608427932445e-36,1.7883986105849932,1.971510339499182e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7514146803936577,0.01730442420247859,2.3409907592003427e-28,0.020000481536290235,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
20.0,2.8209800471362777e-13,4607.010036037092,10568.037687745898,228.6171833471173,0.7698749187849752,59985.89042740801,0,1,outbound-climb,0.0,4603.084,10580.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.1383458406131122,90.0,1.5707963267948966,0.01732279387351449,0.0,-2.9552422268307375e-06,0.0,10126.127514629668,588260.6323599408,33579.12994873969,35563.00201176308,33579.12994873969,0.7470387917864236,12494.029675771642,0.0,-2.3559162985521185e-36,-6.632066181550552,1.9678813703037032e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.755713422534697,0.01732279387351449,2.3409907592003427e-28,0.020001015537433626,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
21.0,2.9609466614581523e-13,4835.592864031783,10572.000927269142,228.4660651062768,0.7694108153032663,59985.14444534273,0,1,outbound-climb,0.0,4833.2382,10584.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.1384635870763846,90.0,1.5707963267948966,0.017336571126791413,0.0,2.0550634666797357e-06,0.0,10107.738706913093,588253.3167749203,33558.86190318075,35737.37039891972,33558.86190318075,0.7505121102591361,12505.523217995804,0.0,-2.3516380103567714e-36,-8.36048750820844,1.9643077443469627e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7599259301012474,0.017336571126791413,2.3409907592003427e-28,0.020000919805001644,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
22.0,3.100820731383743e-13,5064.024555557824,10575.963907422656,228.31810238502788,0.7689572823894775,59984.39498639663,0,1,outbound-climb,0.0,5063.3924,10588.0,230.1542,90.0,0.9956804921916612,0.0,0.0,1.1386783080634704,90.0,1.5707963267948966,0.017346904066749103,0.0,3.7475881977821424e-06,0.0,10089.632396312614,588245.9670933465,33538.89797092136,35907.89746056974,33538.89797092136,0.7539089117263329,12516.590580815631,0.0,-2.347425447144558e-36,-6.288007077659746,1.96078901803583e-19,pseudo_6dof_kinematic_bridge,a320.attitude_response_p6dof.v1,surrogate_policy_overlay,0.0,0,0.7640529531284597,0.017346904066749103,2.3409907592003427e-28,0.02000055498769657,-9.363963036801382e-27,jsbsim-1.3.1-a320-coefficient-surrogate
