time_s,north_m,east_m,altitude_m,speed_m_s,mach,mass_kg,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,heading_rad,flight_path_angle_rad,p_rad_s,q_rad_s,r_rad_s,dynamic_pressure_pa,lift_n,drag_n,thrust_n,required_thrust_n,fuel_flow_kg_s,thrust_margin_n,side_force_n,roll_moment_nm,pitch_moment_nm,yaw_moment_nm,control_path,allocation_status,allocation_residual_norm,saturation_count,throttle_ratio,flight_path_angle_command_rad,control_effectivity_source
3.600000000000001,5.107689970708283e-14,834.1490745355242,10505.27149490977,231.4923560671811,0.7788390852666875,59997.57036233852,0,1,outbound-climb,0.0,828.5551200000002,10514.4,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.010475151035279441,0.0,0.0,0.0,10460.603225856898,588375.173393827,33947.19547291424,32217.988517244212,33947.19547291424,0.6804080374883517,12217.001723576694,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.676457045649323,0.010475151035279441,not_applicable_point_mass
3.800000000000001,5.391169748069211e-14,880.4448354942427,10505.772447956044,231.46355772486135,0.7787479204242657,59997.434413023984,0,1,outbound-climb,0.0,874.5859600000002,10515.2,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.010820288627846578,0.0,0.0,0.0,10457.414352918808,588373.8401864816,33943.69180809294,32251.626730355536,33943.69180809294,0.6810780914407557,12221.370005558878,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6772241815298721,0.010820288627846578,not_applicable_point_mass
4.000000000000001,5.674613238827523e-14,926.7346704010348,10506.288516253797,231.43418535272957,0.7786549956561983,59997.29833406073,0,1,outbound-climb,0.0,920.6168000000002,10516.0,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.011148169340785358,0.0,0.0,0.0,10454.154942777963,588372.5057077167,33940.109819866026,32285.938037105076,33940.109819866026,0.6817615530331889,12225.700225610017,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6780087543089459,0.011148169340785358,not_applicable_point_mass
4.200000000000001,5.958019763115752e-14,973.0184682251172,10506.818935875166,231.4042764041356,0.7785604281440365,59997.162122548216,0,1,outbound-climb,0.0,966.6476400000003,10516.8,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.011459656018077198,0.0,0.0,0.0,10450.829328755415,588371.1699290874,33936.45432663326,32320.878205443747,33936.45432663326,0.6824575411885496,12229.993041754671,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6788096560560489,0.011459656018077198,not_applicable_point_mass
4.400000000000001,6.241388688539744e-14,1019.2961256886872,10507.362981102471,231.3738664214192,0.7784643290819387,59997.02577577285,0,1,outbound-climb,0.0,1012.6784800000003,10517.6,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.011755568361504447,0.0,0.0,0.0,10447.44162405662,588369.8328239828,33932.729902165396,32356.405252029064,33932.729902165396,0.683165219622685,12234.249096111314,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6796258350784312,0.011755568361504447,not_applicable_point_mass
4.600000000000001,6.52471942748797e-14,1065.5675468274994,10507.919962526363,231.34298913154612,0.7783668039766198,59996.88929119851,0,1,outbound-climb,0.0,1058.7093200000004,10518.4,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.012036685087760334,0.0,0.0,0.0,10443.995732722356,588368.4943675319,33928.94088764801,32392.479330858554,33928.94088764801,0.6838837946260311,12238.46901439393,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6804562931282717,0.012036685087760334,not_applicable_point_mass
4.800000000000002,6.808011434601806e-14,1111.8326425777311,10508.489225237805,231.31167653697523,0.778267952932302,59996.752666457556,0,1,outbound-climb,0.0,1104.7401600000003,10519.2,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.012303745977703427,0.0,0.0,0.0,10440.495360042016,588367.1545365159,33925.09140315174,32429.06262732647,33925.09140315174,0.684612512953285,12242.653405569647,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6813000827469247,0.012303745977703427,not_applicable_point_mass
5.000000000000002,7.091264204396186e-14,1158.0913303874067,10509.070147109336,231.27995900199303,0.778167870921419,59996.615899342214,0,1,outbound-climb,0.0,1150.7710000000004,10520.0,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.012557453823149364,0.0,0.0,0.0,10436.944022455042,588365.8133092843,33921.18535855439,32466.119257448012,33921.18535855439,0.6853506598160073,12246.802861651544,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6821563047396499,0.012557453823149364,not_applicable_point_mass
5.200000000000002,7.374477269020823e-14,1204.343533850776,10509.662137161296,231.24786533474105,0.7780666480417845,59996.478987796436,0,1,outbound-climb,0.0,1196.8018400000005,10520.8,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.012798476276323006,0.0,0.0,0.0,10433.345056964996,588364.470665674,33917.22646393921,32503.615172006197,33917.22646393921,0.6860975569732839,12250.917957608093,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6830241057745472,0.012798476276323006,not_applicable_point_mass
5.400000000000002,7.657650196152882e-14,1250.5891823641623,10510.264634008863,231.21542286514932,0.7779643697608991,59996.34192990817,0,1,outbound-climb,0.0,1242.8326800000004,10521.6,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.013027447606837965,0.0,0.0,0.0,10429.701630089789,588363.1265869341,33913.21823949323,32541.51806538849,33913.21823949323,0.6868525609158032,12254.999251372588,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6839026760997194,0.013027447606837965,not_applicable_point_mass
5.600000000000002,7.940782587012651e-14,1296.828210801896,10510.877104385987,231.18265751898088,0.7778611171480417,59996.20472390199,0,1,outbound-climb,0.0,1288.8635200000006,10522.4,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.013244970370827175,0.0,0.0,0.0,10426.0167463704,588361.7810556535,33909.16402492801,32579.797288888352,33909.16402492801,0.6876150611388723,12259.04728393825,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.684791247372916,0.013244970370827175,not_applicable_point_mass
5.8000000000000025,8.22387407449438e-14,1343.0605592110583,10511.499041742452,231.14959388817962,0.7777569670947528,59996.067368132084,0,1,outbound-climb,0.0,1334.8943600000007,10523.2,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.013451616996616924,0.0,0.0,0.0,10422.293256459447,588360.4340556925,33905.06698844491,32618.423768259567,33905.06698844491,0.6883844785001476,12263.062579525671,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6856890905982351,0.013451616996616924,not_applicable_point_mass
6.000000000000003,8.506924321404989e-14,1389.2861725238402,10512.129964910506,231.11625529770566,0.7776519925242914,59995.92986107566,0,1,outbound-climb,0.0,1380.9252000000006,10524.0,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.013647931291117186,0.0,0.0,0.0,10418.533864809971,588359.0855721176,33900.93013526555,32657.369925319603,33900.93013526555,0.6891602636580172,12267.045645811471,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6865955141646876,0.013647931291117186,not_applicable_point_mass
6.200000000000003,8.78993301880387e-14,1435.5050002864118,10512.769416837633,231.0826638690332,0.7775462625906154,59995.79220132657,0,1,outbound-climb,0.0,1426.9560400000007,10524.8,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.013834429870892435,0.0,0.0,0.0,10414.741136983823,588357.7355911392,33896.75631574767,32696.60960340741,33896.75631574767,0.6899418955867638,12270.996974208065,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.687509861981661,0.013834429870892435,not_applicable_point_mass
6.400000000000003,9.072899884437495e-14,1481.7169964032742,10513.416963382255,231.04884058047728,0.7774398428674109,59995.654387589355,0,1,outbound-climb,0.0,1472.9868800000006,10525.6,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.014011603521678921,0.0,0.0,0.0,10410.917506598187,588356.384100053,33892.54823310563,32736.117996510104,33892.54823310563,0.6907288801648084,12274.917040185377,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6884315117065691,0.014011603521678921,not_applicable_point_mass
6.600000000000003,9.355824661262945e-14,1527.9221188961321,10514.072192169246,231.0148053245068,0.7773327955276654,59995.51641867352,0,1,outbound-climb,0.0,1519.0177200000007,10526.4,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.014179918489926084,0.0,0.0,0.0,10407.06528192786,588355.0310871847,33888.308450754026,32775.87158188196,33888.308450754026,0.6915207488325192,12278.806303627061,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6893598730601946,0.014179918489926084,not_applicable_point_mass
6.800000000000003,9.638707116054894e-14,1574.1203296764002,10514.73471150234,230.98057696219456,0.7772251795142606,59995.37829348813,0,1,outbound-climb,0.0,1565.0485600000009,10527.2,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.014339817709760888,0.0,0.0,0.0,10403.18665218008,588353.6765418354,33884.03939929198,32815.8480559868,33884.03939929198,0.6923170573162212,12282.665209214123,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6902943862254403,0.014339817709760888,not_applicable_point_mass
7.0000000000000036,9.921547038090986e-14,1620.3115943305054,10515.404149330623,230.94617337494668,0.7771170507020305,59995.240011036665,0,1,outbound-climb,0.0,1611.0794000000008,10528.0,230.1542,90.0,0.9956804921916612,0.0,0.0,0.9956804921916612,90.0,1.5707963267948966,0.014491721968603953,0.0,0.0,0.0,10399.28369345795,588352.3204542327,33879.74338314521,32856.02627360275,33879.74338314521,0.693117384415197,12286.49418682998,0.0,0.0,0.0,0.0,point_mass_3dof,not_applicable,0.0,0,0.6912345203254071,0.014491721968603953,not_applicable_point_mass
