time_s,north_m,east_m,altitude_m,speed_m_s,phase_index,route_leg_index,phase,route_north_command_m,route_east_command_m,route_altitude_command_m,route_speed_command_m_s,route_heading_command_deg,route_flight_path_command_deg,route_bank_command_deg,route_bank_achieved_deg,route_pitch_achieved_deg,route_heading_achieved_deg,p_rad_s,q_rad_s,r_rad_s,source_force_x_n,source_force_y_n,source_force_z_n,dynamic_pressure_pa,mach,aero_alpha_deg,aero_beta_deg,control_path,response_profile_id,elevator_deg,aileron_deg,rudder_deg,throttle_fraction,allocation_status,allocation_residual_norm,saturation_count
62.0,5.7912568089081e-13,9457.840110210062,311.83546458839123,152.4,1,2,outbound-level,0.0,9448.8,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,495.8760130925675,0.0,-36517.235388028705,13815.349834470244,0.4494524689870972,0.009278086279564389,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
64.0,5.977892978651137e-13,9762.640106213776,311.8848218134728,152.4,1,2,outbound-level,0.0,9753.6,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,487.7158815773673,0.0,-36366.543316129704,13815.284872021624,0.44945272092764155,0.003092695426521463,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
66.0,6.164529150569303e-13,10067.440105769743,311.9012742218972,152.4,1,2,outbound-level,0.0,10058.4,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,484.99585480066526,0.0,-36316.312940065036,13815.263217872005,0.4494528049079175,0.0010308984755071544,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
68.0,6.35116532272915e-13,10372.240105720406,311.90675835804103,152.4,1,2,outbound-level,0.0,10363.2,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,484.0891811041729,0.0,-36299.569516328855,13815.255999822126,0.44945283290135324,0.00034363282516905143,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
70.0,6.53780149491585e-13,10677.040105714925,311.9085864034224,152.4,1,2,outbound-level,0.0,10668.0,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,483.78695674931987,0.0,-36293.988378967006,13815.253593805493,0.44945284223249965,0.00011454427505635052,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
72.0,6.724437667105533e-13,10981.840105714316,311.90919575188286,152.4,1,2,outbound-level,0.0,10972.8,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,483.6862153211023,0.0,-36292.12800027792,13815.252791799956,0.44945284534288193,3.818142501878349e-05,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
74.0,6.911073839295548e-13,11286.640105714248,311.90939886803636,152.4,1,2,outbound-level,0.0,11277.6,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,483.6526348476309,0.0,-36291.50787409617,13815.252524464777,0.44945284637967603,1.2727141672927828e-05,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
76.0,7.097710011485601e-13,11591.44010571424,311.90946657342084,152.4,1,2,outbound-level,0.0,11582.4,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,483.6414413567654,0.0,-36291.301165374236,13815.25243535305,0.4494528467252741,4.24238055764261e-06,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
78.0,7.284346183675657e-13,11896.24010571424,311.9094891418823,152.4,1,2,outbound-level,0.0,11887.2,300.0,152.4,90.0,0.0,0.0,0.0,2.145234829781838,90.0,0.0,0.0,0.0,483.63771019317574,0.0,-36291.232262467514,13815.25240564914,0.4494528468404735,1.4141268525475366e-06,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
80.0,7.470982355865713e-13,12201.040105714239,311.90949666470283,152.4,2,3,left-turn,0.7372763761281931,12191.998112568766,300.0,152.4,89.55996841333955,0.0,-6.000000000000001,0.0,2.145234829781838,90.0,0.0,0.0,0.0,483.63646647197857,0.0,-36291.20929483201,13815.252395747837,0.44945284687887327,4.713756175158455e-07,0.0,point_mass_3dof,legacy_runner_defaults,-0.7562951013162765,0.0,0.0,0.0893225837337992,reduced_response_law,0.0,0
